sample,chromosome,start,end,copy_number,segmented
SLX-12451.D710_D505,9,91500001,92000000,1.053,0.999
SLX-12451.D710_D505,9,92000001,92500000,NA,NA
SLX-12451.D710_D505,9,92500001,93000000,1.009,0.999
SLX-12451.D710_D505,9,93000001,93500000,0.984,0.999
SLX-12451.D710_D505,9,93500001,94000000,1.002,0.999
SLX-12451.D710_D505,9,94000001,94500000,1.028,0.999
SLX-12451.D710_D505,9,94500001,95000000,0.955,0.999
SLX-12451.D710_D505,9,95000001,95500000,1.008,0.999
SLX-12451.D710_D505,9,95500001,96000000,0.948,0.999
SLX-12451.D710_D505,9,96000001,96500000,1.006,0.999
SLX-12451.D710_D505,9,96500001,97000000,0.947,0.999
SLX-12451.D710_D505,9,97000001,97500000,NA,NA
SLX-12451.D710_D505,9,97500001,98000000,1.094,0.999
SLX-12451.D710_D505,9,98000001,98500000,0.986,0.999
SLX-12451.D710_D505,9,98500001,99000000,1.004,0.999
SLX-12451.D710_D505,9,99000001,99500000,0.987,0.999
SLX-12451.D710_D505,9,99500001,100000000,NA,NA
SLX-12451.D710_D505,9,100000001,100500000,0.995,0.999
SLX-12451.D710_D505,9,100500001,101000000,0.999,0.999
SLX-12451.D710_D505,9,101000001,101500000,0.939,0.999
SLX-12451.D710_D505,9,101500001,102000000,1.014,0.999
SLX-12451.D710_D505,9,102000001,102500000,0.984,0.999
SLX-12451.D710_D505,9,102500001,103000000,1.022,0.999
SLX-12451.D710_D505,9,103000001,103500000,0.976,0.999
SLX-12451.D710_D505,9,103500001,104000000,0.972,0.999
SLX-12451.D710_D505,9,104000001,104500000,1.04,0.999
SLX-12451.D710_D505,9,104500001,105000000,0.951,0.999
SLX-12451.D710_D505,9,105000001,105500000,0.977,0.999
SLX-12451.D710_D505,9,105500001,106000000,0.983,0.999
SLX-12451.D710_D505,9,106000001,106500000,NA,NA
SLX-12451.D710_D505,9,106500001,107000000,0.979,0.999
SLX-12451.D710_D505,9,107000001,107500000,NA,NA
SLX-12451.D710_D505,9,107500001,108000000,0.991,0.999
SLX-12451.D710_D505,9,108000001,108500000,0.997,0.999
SLX-12451.D710_D505,9,108500001,109000000,0.965,0.999
SLX-12451.D710_D505,9,109000001,109500000,0.97,0.999
SLX-12451.D710_D505,9,109500001,110000000,1.04,0.999
SLX-12451.D710_D505,9,110000001,110500000,NA,NA
SLX-12451.D710_D505,9,110500001,111000000,1.084,0.999
SLX-12451.D710_D505,9,111000001,111500000,1.03,0.999
SLX-12451.D710_D505,9,111500001,112000000,1.025,0.999
SLX-12451.D710_D505,9,112000001,112500000,1.015,0.999
SLX-12451.D710_D505,9,112500001,113000000,1.002,0.999
SLX-12451.D710_D505,9,113000001,113500000,NA,NA
SLX-12451.D710_D505,9,113500001,114000000,NA,NA
SLX-12451.D710_D505,9,114000001,114500000,1.026,0.999
SLX-12451.D710_D505,9,114500001,115000000,1.025,0.999
SLX-12451.D710_D505,9,115000001,115500000,1.024,0.999
SLX-12451.D710_D505,9,115500001,116000000,0.956,0.999
SLX-12451.D710_D505,9,116000001,116500000,1.032,0.999
SLX-12451.D710_D505,9,116500001,117000000,1.027,0.999
SLX-12451.D710_D505,9,117000001,117500000,1,0.999
SLX-12451.D710_D505,9,117500001,118000000,1.032,0.999
SLX-12451.D710_D505,9,118000001,118500000,0.993,0.999
SLX-12451.D710_D505,9,118500001,119000000,1.002,0.999
SLX-12451.D710_D505,9,119000001,119500000,NA,NA
SLX-12451.D710_D505,9,119500001,120000000,NA,NA
SLX-12451.D710_D505,9,120000001,120500000,0.991,0.999
SLX-12451.D710_D505,9,120500001,121000000,0.98,0.999
SLX-12451.D710_D505,9,121000001,121500000,0.979,0.999
SLX-12451.D710_D505,9,121500001,122000000,0.924,0.999
SLX-12451.D710_D505,9,122000001,122500000,0.965,0.999
SLX-12451.D710_D505,9,122500001,123000000,0.956,0.999
SLX-12451.D710_D505,9,123000001,123500000,0.989,0.999
SLX-12451.D710_D505,9,123500001,124000000,1.012,0.999
SLX-12451.D710_D505,9,124000001,124500000,1.03,0.999
SLX-12451.D710_D505,9,124500001,125000000,1.022,0.999
SLX-12451.D710_D505,9,125000001,125500000,0.983,0.999
SLX-12451.D710_D505,9,125500001,126000000,1.026,0.999
SLX-12451.D710_D505,9,126000001,126500000,0.989,0.999
SLX-12451.D710_D505,9,126500001,127000000,NA,NA
SLX-12451.D710_D505,9,127000001,127500000,0.983,0.999
SLX-12451.D710_D505,9,127500001,128000000,0.996,0.999
SLX-12451.D710_D505,9,128000001,128500000,1.049,0.999
SLX-12451.D710_D505,9,128500001,129000000,0.973,0.999
SLX-12451.D710_D505,9,129000001,129500000,0.977,0.999
SLX-12451.D710_D505,9,129500001,130000000,1.04,0.999
SLX-12451.D710_D505,9,130000001,130500000,1.024,0.999
SLX-12451.D710_D505,9,130500001,131000000,1.025,0.999
SLX-12451.D710_D505,9,131000001,131500000,NA,NA
SLX-12451.D710_D505,9,131500001,132000000,1.031,0.999
SLX-12451.D710_D505,9,132000001,132500000,1.063,0.999
SLX-12451.D710_D505,9,132500001,133000000,0.954,0.999
SLX-12451.D710_D505,9,133000001,133500000,0.96,0.999
SLX-12451.D710_D505,9,133500001,134000000,0.988,0.999
SLX-12451.D710_D505,9,134000001,134500000,0.97,0.999
SLX-12451.D710_D505,9,134500001,135000000,0.981,0.999
SLX-12451.D710_D505,9,135000001,135500000,0.942,0.999
SLX-12451.D710_D505,9,135500001,136000000,0.98,0.999
SLX-12451.D710_D505,9,136000001,136500000,NA,NA
SLX-12451.D710_D505,9,136500001,137000000,0.972,0.999
SLX-12451.D710_D505,9,137000001,137500000,1.013,0.999
SLX-12451.D710_D505,9,137500001,138000000,0.977,0.999
SLX-12451.D710_D505,9,138000001,138500000,NA,NA
SLX-12451.D710_D505,9,138500001,139000000,0.921,0.999
SLX-12451.D710_D505,9,139000001,139500000,0.983,0.999
SLX-12451.D710_D505,9,139500001,140000000,1.004,0.999
SLX-12451.D710_D505,9,140000001,140500000,0.961,0.999
SLX-12451.D710_D505,9,140500001,141000000,NA,NA
SLX-12451.D710_D505,9,141000001,141213431,NA,NA
SLX-12451.D710_D505,10,1,500000,0.95,0.985
SLX-12451.D710_D505,10,500001,1000000,NA,NA
SLX-12451.D710_D505,10,1000001,1500000,0.98,0.985
SLX-12451.D710_D505,10,1500001,2000000,0.95,0.985
SLX-12451.D710_D505,10,2000001,2500000,0.949,0.985
SLX-12451.D710_D505,10,2500001,3000000,0.95,0.985
SLX-12451.D710_D505,10,3000001,3500000,1.011,0.985
SLX-12451.D710_D505,10,3500001,4000000,1.025,0.985
SLX-12451.D710_D505,10,4000001,4500000,1.029,0.985
SLX-12451.D710_D505,10,4500001,5000000,1.038,0.985
SLX-12451.D710_D505,10,5000001,5500000,NA,NA
SLX-12451.D710_D505,10,5500001,6000000,1.042,0.985
SLX-12451.D710_D505,10,6000001,6500000,0.984,0.985
SLX-12451.D710_D505,10,6500001,7000000,0.941,0.985
SLX-12451.D710_D505,10,7000001,7500000,0.939,0.985
SLX-12451.D710_D505,10,7500001,8000000,NA,NA
SLX-12451.D710_D505,10,8000001,8500000,0.947,0.985
SLX-12451.D710_D505,10,8500001,9000000,0.94,0.985
SLX-12451.D710_D505,10,9000001,9500000,NA,NA
SLX-12451.D710_D505,10,9500001,10000000,0.994,0.985
SLX-12451.D710_D505,10,10000001,10500000,0.942,0.985
SLX-12451.D710_D505,10,10500001,11000000,0.952,0.985
SLX-12451.D710_D505,10,11000001,11500000,0.983,0.985
SLX-12451.D710_D505,10,11500001,12000000,1.011,0.985
SLX-12451.D710_D505,10,12000001,12500000,1.021,0.985
SLX-12451.D710_D505,10,12500001,13000000,0.945,0.985
SLX-12451.D710_D505,10,13000001,13500000,0.931,0.985
SLX-12451.D710_D505,10,13500001,14000000,0.976,0.985
SLX-12451.D710_D505,10,14000001,14500000,0.978,0.985
SLX-12451.D710_D505,10,14500001,15000000,1.037,0.985
SLX-12451.D710_D505,10,15000001,15500000,0.995,0.985
SLX-12451.D710_D505,10,15500001,16000000,0.951,0.985
SLX-12451.D710_D505,10,16000001,16500000,0.956,0.985
SLX-12451.D710_D505,10,16500001,17000000,0.978,0.985
SLX-12451.D710_D505,10,17000001,17500000,0.955,0.985
SLX-12451.D710_D505,10,17500001,18000000,NA,NA
SLX-12451.D710_D505,10,18000001,18500000,NA,NA
SLX-12451.D710_D505,10,18500001,19000000,NA,NA
SLX-12451.D710_D505,10,19000001,19500000,0.941,0.985
SLX-12451.D710_D505,10,19500001,20000000,0.932,0.985
SLX-12451.D710_D505,10,20000001,20500000,NA,NA
SLX-12451.D710_D505,10,20500001,21000000,0.92,0.985
SLX-12451.D710_D505,10,21000001,21500000,0.955,0.985
SLX-12451.D710_D505,10,21500001,22000000,0.989,0.985
SLX-12451.D710_D505,10,22000001,22500000,0.985,0.985
SLX-12451.D710_D505,10,22500001,23000000,0.984,0.985
SLX-12451.D710_D505,10,23000001,23500000,0.954,0.985
SLX-12451.D710_D505,10,23500001,24000000,0.971,0.985
SLX-12451.D710_D505,10,24000001,24500000,0.964,0.985
SLX-12451.D710_D505,10,24500001,25000000,0.986,0.985
SLX-12451.D710_D505,10,25000001,25500000,1.026,0.985
SLX-12451.D710_D505,10,25500001,26000000,0.986,0.985
SLX-12451.D710_D505,10,26000001,26500000,0.944,0.985
SLX-12451.D710_D505,10,26500001,27000000,0.95,0.985
SLX-12451.D710_D505,10,27000001,27500000,1.004,0.985
SLX-12451.D710_D505,10,27500001,28000000,0.969,0.985
SLX-12451.D710_D505,10,28000001,28500000,0.958,0.985
SLX-12451.D710_D505,10,28500001,29000000,1,0.985
SLX-12451.D710_D505,10,29000001,29500000,0.95,0.985
SLX-12451.D710_D505,10,29500001,30000000,0.937,0.985
SLX-12451.D710_D505,10,30000001,30500000,0.945,0.985
SLX-12451.D710_D505,10,30500001,31000000,0.943,0.985
SLX-12451.D710_D505,10,31000001,31500000,0.997,0.985
SLX-12451.D710_D505,10,31500001,32000000,0.986,0.985
SLX-12451.D710_D505,10,32000001,32500000,NA,NA
SLX-12451.D710_D505,10,32500001,33000000,NA,NA
SLX-12451.D710_D505,10,33000001,33500000,0.997,0.985
SLX-12451.D710_D505,10,33500001,34000000,1.016,0.985
SLX-12451.D710_D505,10,34000001,34500000,0.993,0.985
SLX-12451.D710_D505,10,34500001,35000000,1.011,0.985
SLX-12451.D710_D505,10,35000001,35500000,NA,NA
SLX-12451.D710_D505,10,35500001,36000000,1.015,0.985
SLX-12451.D710_D505,10,36000001,36500000,0.959,0.985
SLX-12451.D710_D505,10,36500001,37000000,NA,NA
SLX-12451.D710_D505,10,37000001,37500000,0.964,0.985
SLX-12451.D710_D505,10,37500001,38000000,NA,NA
SLX-12451.D710_D505,10,38000001,38500000,NA,NA
SLX-12451.D710_D505,10,38500001,39000000,NA,NA
SLX-12451.D710_D505,10,39000001,39500000,NA,NA
SLX-12451.D710_D505,10,39500001,40000000,NA,NA
SLX-12451.D710_D505,10,40000001,40500000,NA,NA
SLX-12451.D710_D505,10,40500001,41000000,NA,NA
SLX-12451.D710_D505,10,41000001,41500000,NA,NA
SLX-12451.D710_D505,10,41500001,42000000,NA,NA
SLX-12451.D710_D505,10,42000001,42500000,NA,NA
SLX-12451.D710_D505,10,42500001,43000000,NA,NA
SLX-12451.D710_D505,10,43000001,43500000,NA,NA
SLX-12451.D710_D505,10,43500001,44000000,0.961,0.985
SLX-12451.D710_D505,10,44000001,44500000,0.973,0.985
SLX-12451.D710_D505,10,44500001,45000000,0.951,0.985
SLX-12451.D710_D505,10,45000001,45500000,0.964,0.985
SLX-12451.D710_D505,10,45500001,46000000,0.986,0.985
SLX-12451.D710_D505,10,46000001,46500000,1.047,0.985
SLX-12451.D710_D505,10,46500001,47000000,NA,NA
SLX-12451.D710_D505,10,47000001,47500000,NA,NA
SLX-12451.D710_D505,10,47500001,48000000,NA,NA
SLX-12451.D710_D505,10,48000001,48500000,NA,NA
SLX-12451.D710_D505,10,48500001,49000000,NA,NA
SLX-12451.D710_D505,10,49000001,49500000,NA,NA
SLX-12451.D710_D505,10,49500001,50000000,0.979,0.985
SLX-12451.D710_D505,10,50000001,50500000,0.974,0.985
SLX-12451.D710_D505,10,50500001,51000000,NA,NA
SLX-12451.D710_D505,10,51000001,51500000,NA,NA
SLX-12451.D710_D505,10,51500001,52000000,NA,NA
SLX-12451.D710_D505,10,52000001,52500000,0.994,0.985
SLX-12451.D710_D505,10,52500001,53000000,1.005,0.985
SLX-12451.D710_D505,10,53000001,53500000,1.015,0.985
SLX-12451.D710_D505,10,53500001,54000000,0.997,0.985
SLX-12451.D710_D505,10,54000001,54500000,0.993,0.985
SLX-12451.D710_D505,10,54500001,55000000,0.997,0.985
SLX-12451.D710_D505,10,55000001,55500000,0.989,0.985
SLX-12451.D710_D505,10,55500001,56000000,NA,NA
SLX-12451.D710_D505,10,56000001,56500000,0.972,0.985
SLX-12451.D710_D505,10,56500001,57000000,0.947,0.985
SLX-12451.D710_D505,10,57000001,57500000,NA,NA
SLX-12451.D710_D505,10,57500001,58000000,0.946,0.985
SLX-12451.D710_D505,10,58000001,58500000,0.984,0.985
SLX-12451.D710_D505,10,58500001,59000000,0.971,0.985
SLX-12451.D710_D505,10,59000001,59500000,0.996,0.985
SLX-12451.D710_D505,10,59500001,60000000,NA,NA
SLX-12451.D710_D505,10,60000001,60500000,0.978,0.985
SLX-12451.D710_D505,10,60500001,61000000,0.977,0.985
SLX-12451.D710_D505,10,61000001,61500000,NA,NA
SLX-12451.D710_D505,10,61500001,62000000,1.07,0.985
SLX-12451.D710_D505,10,62000001,62500000,1.03,0.985
SLX-12451.D710_D505,10,62500001,63000000,1.073,0.985
SLX-12451.D710_D505,10,63000001,63500000,1.047,0.985
SLX-12451.D710_D505,10,63500001,64000000,1.052,0.985
SLX-12451.D710_D505,10,64000001,64500000,0.972,0.985
SLX-12451.D710_D505,10,64500001,65000000,0.982,0.985
SLX-12451.D710_D505,10,65000001,65500000,1.028,0.985
SLX-12451.D710_D505,10,65500001,66000000,0.963,0.985
SLX-12451.D710_D505,10,66000001,66500000,0.976,0.985
SLX-12451.D710_D505,10,66500001,67000000,0.996,0.985
SLX-12451.D710_D505,10,67000001,67500000,1.005,0.985
SLX-12451.D710_D505,10,67500001,68000000,0.983,0.985
SLX-12451.D710_D505,10,68000001,68500000,0.979,0.985
SLX-12451.D710_D505,10,68500001,69000000,NA,NA
SLX-12451.D710_D505,10,69000001,69500000,1.005,0.985
SLX-12451.D710_D505,10,69500001,70000000,0.999,0.985
SLX-12451.D710_D505,10,70000001,70500000,1.027,0.985
SLX-12451.D710_D505,10,70500001,71000000,NA,NA
SLX-12451.D710_D505,10,71000001,71500000,0.969,0.985
SLX-12451.D710_D505,10,71500001,72000000,0.989,0.985
SLX-12451.D710_D505,10,72000001,72500000,0.961,0.985
SLX-12451.D710_D505,10,72500001,73000000,NA,NA
SLX-12451.D710_D505,10,73000001,73500000,1.036,0.985
SLX-12451.D710_D505,10,73500001,74000000,1.016,0.985
SLX-12451.D710_D505,10,74000001,74500000,1.048,0.985
SLX-12451.D710_D505,10,74500001,75000000,NA,NA
SLX-12451.D710_D505,10,75000001,75500000,1.028,0.985
SLX-12451.D710_D505,10,75500001,76000000,NA,NA
SLX-12451.D710_D505,10,76000001,76500000,1.071,0.985
SLX-12451.D710_D505,10,76500001,77000000,1.008,0.985
SLX-12451.D710_D505,10,77000001,77500000,1.03,0.985
SLX-12451.D710_D505,10,77500001,78000000,1.025,0.985
SLX-12451.D710_D505,10,78000001,78500000,0.997,0.985
SLX-12451.D710_D505,10,78500001,79000000,0.986,0.985
SLX-12451.D710_D505,10,79000001,79500000,NA,NA
SLX-12451.D710_D505,10,79500001,80000000,NA,NA
SLX-12451.D710_D505,10,80000001,80500000,1.051,0.985
SLX-12451.D710_D505,10,80500001,81000000,NA,NA
SLX-12451.D710_D505,10,81000001,81500000,NA,NA
SLX-12451.D710_D505,10,81500001,82000000,NA,NA
SLX-12451.D710_D505,10,82000001,82500000,0.968,0.985
SLX-12451.D710_D505,10,82500001,83000000,0.969,0.985
SLX-12451.D710_D505,10,83000001,83500000,0.963,0.985
SLX-12451.D710_D505,10,83500001,84000000,0.951,0.985
SLX-12451.D710_D505,10,84000001,84500000,0.955,0.985
SLX-12451.D710_D505,10,84500001,85000000,0.975,0.985
SLX-12451.D710_D505,10,85000001,85500000,0.976,0.985
SLX-12451.D710_D505,10,85500001,86000000,0.954,0.985
SLX-12451.D710_D505,10,86000001,86500000,0.949,0.985
SLX-12451.D710_D505,10,86500001,87000000,0.946,0.985
SLX-12451.D710_D505,10,87000001,87500000,0.981,0.985
SLX-12451.D710_D505,10,87500001,88000000,0.937,0.985
SLX-12451.D710_D505,10,88000001,88500000,0.986,0.985
SLX-12451.D710_D505,10,88500001,89000000,0.999,0.985
SLX-12451.D710_D505,10,89000001,89500000,0.935,0.985
SLX-12451.D710_D505,10,89500001,90000000,1.087,0.985
SLX-12451.D710_D505,10,90000001,90500000,NA,NA
SLX-12451.D710_D505,10,90500001,91000000,1.07,0.985
SLX-12451.D710_D505,10,91000001,91500000,1.042,0.985
SLX-12451.D710_D505,10,91500001,92000000,NA,NA
SLX-12451.D710_D505,10,92000001,92500000,1.014,0.985
SLX-12451.D710_D505,10,92500001,93000000,1.027,0.985
SLX-12451.D710_D505,10,93000001,93500000,0.998,0.985
SLX-12451.D710_D505,10,93500001,94000000,1.005,0.985
SLX-12451.D710_D505,10,94000001,94500000,1.009,0.985
SLX-12451.D710_D505,10,94500001,95000000,1.001,0.985
SLX-12451.D710_D505,10,95000001,95500000,1.002,0.985
SLX-12451.D710_D505,10,95500001,96000000,1.014,0.985
SLX-12451.D710_D505,10,96000001,96500000,1.017,0.985
SLX-12451.D710_D505,10,96500001,97000000,NA,NA
SLX-12451.D710_D505,10,97000001,97500000,1.028,0.985
SLX-12451.D710_D505,10,97500001,98000000,1.017,0.985
SLX-12451.D710_D505,10,98000001,98500000,1,0.985
SLX-12451.D710_D505,10,98500001,99000000,0.982,0.985
SLX-12451.D710_D505,10,99000001,99500000,1.014,0.985
SLX-12451.D710_D505,10,99500001,100000000,0.999,0.985
SLX-12451.D710_D505,10,100000001,100500000,0.942,0.985
SLX-12451.D710_D505,10,100500001,101000000,0.978,0.985
SLX-12451.D710_D505,10,101000001,101500000,NA,NA
SLX-12451.D710_D505,10,101500001,102000000,NA,NA
SLX-12451.D710_D505,10,102000001,102500000,1.009,0.985
SLX-12451.D710_D505,10,102500001,103000000,1.01,0.985
SLX-12451.D710_D505,10,103000001,103500000,0.989,0.985
SLX-12451.D710_D505,10,103500001,104000000,1.018,0.985
SLX-12451.D710_D505,10,104000001,104500000,0.983,0.985
SLX-12451.D710_D505,10,104500001,105000000,1.006,0.985
SLX-12451.D710_D505,10,105000001,105500000,0.979,0.985
SLX-12451.D710_D505,10,105500001,106000000,1.053,0.985
SLX-12451.D710_D505,10,106000001,106500000,NA,NA
SLX-12451.D710_D505,10,106500001,107000000,0.942,0.985
SLX-12451.D710_D505,10,107000001,107500000,0.924,0.985
SLX-12451.D710_D505,10,107500001,108000000,0.929,0.985
SLX-12451.D710_D505,10,108000001,108500000,0.938,0.985
SLX-12451.D710_D505,10,108500001,109000000,0.945,0.985
SLX-12451.D710_D505,10,109000001,109500000,NA,NA
SLX-12451.D710_D505,10,109500001,110000000,0.963,0.985
SLX-12451.D710_D505,10,110000001,110500000,0.955,0.985
SLX-12451.D710_D505,10,110500001,111000000,0.975,0.985
SLX-12451.D710_D505,10,111000001,111500000,0.962,0.985
SLX-12451.D710_D505,10,111500001,112000000,1.012,0.985
SLX-12451.D710_D505,10,112000001,112500000,1,0.985
SLX-12451.D710_D505,10,112500001,113000000,1.085,0.985
SLX-12451.D710_D505,10,113000001,113500000,0.966,0.985
SLX-12451.D710_D505,10,113500001,114000000,0.979,0.985
SLX-12451.D710_D505,10,114000001,114500000,1.016,0.985
SLX-12451.D710_D505,10,114500001,115000000,1.053,0.985
SLX-12451.D710_D505,10,115000001,115500000,1.008,0.985
SLX-12451.D710_D505,10,115500001,116000000,1.048,0.985
SLX-12451.D710_D505,10,116000001,116500000,1.044,0.985
SLX-12451.D710_D505,10,116500001,117000000,1.024,0.985
SLX-12451.D710_D505,10,117000001,117500000,0.985,0.985
SLX-12451.D710_D505,10,117500001,118000000,0.954,0.985
SLX-12451.D710_D505,10,118000001,118500000,0.951,0.985
SLX-12451.D710_D505,10,118500001,119000000,0.951,0.985
SLX-12451.D710_D505,10,119000001,119500000,1.009,0.985
SLX-12451.D710_D505,10,119500001,120000000,NA,NA
SLX-12451.D710_D505,10,120000001,120500000,0.996,0.985
SLX-12451.D710_D505,10,120500001,121000000,0.966,0.985
SLX-12451.D710_D505,10,121000001,121500000,1.016,0.985
SLX-12451.D710_D505,10,121500001,122000000,0.953,0.985
SLX-12451.D710_D505,10,122000001,122500000,NA,NA
SLX-12451.D710_D505,10,122500001,123000000,0.985,0.985
SLX-12451.D710_D505,10,123000001,123500000,1.004,0.985
SLX-12451.D710_D505,10,123500001,124000000,0.954,0.985
SLX-12451.D710_D505,10,124000001,124500000,0.998,0.985
SLX-12451.D710_D505,10,124500001,125000000,0.978,0.985
SLX-12451.D710_D505,10,125000001,125500000,0.937,0.985
SLX-12451.D710_D505,10,125500001,126000000,0.969,0.985
SLX-12451.D710_D505,10,126000001,126500000,1.001,0.985
SLX-12451.D710_D505,10,126500001,127000000,0.992,0.985
SLX-12451.D710_D505,10,127000001,127500000,0.995,0.985
SLX-12451.D710_D505,10,127500001,128000000,0.941,0.985
SLX-12451.D710_D505,10,128000001,128500000,0.928,0.985
SLX-12451.D710_D505,10,128500001,129000000,1.006,0.985
SLX-12451.D710_D505,10,129000001,129500000,NA,NA
SLX-12451.D710_D505,10,129500001,130000000,0.994,0.985
SLX-12451.D710_D505,10,130000001,130500000,0.943,0.985
SLX-12451.D710_D505,10,130500001,131000000,0.977,0.985
SLX-12451.D710_D505,10,131000001,131500000,0.968,0.985
SLX-12451.D710_D505,10,131500001,132000000,NA,NA
SLX-12451.D710_D505,10,132000001,132500000,0.933,0.985
SLX-12451.D710_D505,10,132500001,133000000,0.933,0.985
SLX-12451.D710_D505,10,133000001,133500000,0.935,0.985
SLX-12451.D710_D505,10,133500001,134000000,0.944,0.985
SLX-12451.D710_D505,10,134000001,134500000,NA,NA
SLX-12451.D710_D505,10,134500001,135000000,NA,NA
SLX-12451.D710_D505,10,135000001,135500000,NA,NA
SLX-12451.D710_D505,10,135500001,135534747,NA,NA
SLX-12451.D710_D505,11,1,500000,NA,NA
SLX-12451.D710_D505,11,500001,1000000,1.007,0.997
SLX-12451.D710_D505,11,1000001,1500000,0.999,0.997
SLX-12451.D710_D505,11,1500001,2000000,NA,NA
SLX-12451.D710_D505,11,2000001,2500000,0.989,0.997
SLX-12451.D710_D505,11,2500001,3000000,1.024,0.997
SLX-12451.D710_D505,11,3000001,3500000,NA,NA
SLX-12451.D710_D505,11,3500001,4000000,NA,NA
SLX-12451.D710_D505,11,4000001,4500000,0.952,0.997
SLX-12451.D710_D505,11,4500001,5000000,0.978,0.997
SLX-12451.D710_D505,11,5000001,5500000,0.983,0.997
SLX-12451.D710_D505,11,5500001,6000000,0.915,0.997
SLX-12451.D710_D505,11,6000001,6500000,1,0.997
SLX-12451.D710_D505,11,6500001,7000000,NA,NA
SLX-12451.D710_D505,11,7000001,7500000,0.959,0.997
SLX-12451.D710_D505,11,7500001,8000000,0.992,0.997
SLX-12451.D710_D505,11,8000001,8500000,0.969,0.997
SLX-12451.D710_D505,11,8500001,9000000,1.015,0.997
SLX-12451.D710_D505,11,9000001,9500000,1.005,0.997
SLX-12451.D710_D505,11,9500001,10000000,1.027,0.997
SLX-12451.D710_D505,11,10000001,10500000,1.018,0.997
SLX-12451.D710_D505,11,10500001,11000000,NA,NA
SLX-12451.D710_D505,11,11000001,11500000,0.994,0.997
SLX-12451.D710_D505,11,11500001,12000000,1.039,0.997
SLX-12451.D710_D505,11,12000001,12500000,1.043,0.997
SLX-12451.D710_D505,11,12500001,13000000,1.035,0.997
SLX-12451.D710_D505,11,13000001,13500000,NA,NA
SLX-12451.D710_D505,11,13500001,14000000,1.036,0.997
SLX-12451.D710_D505,11,14000001,14500000,1.009,0.997
SLX-12451.D710_D505,11,14500001,15000000,1.024,0.997
SLX-12451.D710_D505,11,15000001,15500000,1.007,0.997
SLX-12451.D710_D505,11,15500001,16000000,1.062,0.997
SLX-12451.D710_D505,11,16000001,16500000,1.078,0.997
SLX-12451.D710_D505,11,16500001,17000000,0.956,0.997
SLX-12451.D710_D505,11,17000001,17500000,1.002,0.997
SLX-12451.D710_D505,11,17500001,18000000,1.019,0.997
SLX-12451.D710_D505,11,18000001,18500000,0.976,0.997
SLX-12451.D710_D505,11,18500001,19000000,NA,NA
SLX-12451.D710_D505,11,19000001,19500000,1.017,0.997
SLX-12451.D710_D505,11,19500001,20000000,1.015,0.997
SLX-12451.D710_D505,11,20000001,20500000,0.942,0.997
SLX-12451.D710_D505,11,20500001,21000000,0.947,0.997
SLX-12451.D710_D505,11,21000001,21500000,0.968,0.997
SLX-12451.D710_D505,11,21500001,22000000,1,0.997
SLX-12451.D710_D505,11,22000001,22500000,0.991,0.997
SLX-12451.D710_D505,11,22500001,23000000,NA,NA
SLX-12451.D710_D505,11,23000001,23500000,0.977,0.997
SLX-12451.D710_D505,11,23500001,24000000,NA,NA
SLX-12451.D710_D505,11,24000001,24500000,1.002,0.997
SLX-12451.D710_D505,11,24500001,25000000,1.024,0.997
SLX-12451.D710_D505,11,25000001,25500000,0.966,0.997
SLX-12451.D710_D505,11,25500001,26000000,0.952,0.997
SLX-12451.D710_D505,11,26000001,26500000,0.968,0.997
SLX-12451.D710_D505,11,26500001,27000000,1.02,0.997
SLX-12451.D710_D505,11,27000001,27500000,1.08,0.997
SLX-12451.D710_D505,11,27500001,28000000,1.015,0.997
SLX-12451.D710_D505,11,28000001,28500000,1.036,0.997
SLX-12451.D710_D505,11,28500001,29000000,0.987,0.997
SLX-12451.D710_D505,11,29000001,29500000,0.991,0.997
SLX-12451.D710_D505,11,29500001,30000000,0.968,0.997
SLX-12451.D710_D505,11,30000001,30500000,0.972,0.997
SLX-12451.D710_D505,11,30500001,31000000,0.977,0.997
SLX-12451.D710_D505,11,31000001,31500000,0.992,0.997
SLX-12451.D710_D505,11,31500001,32000000,0.969,0.997
SLX-12451.D710_D505,11,32000001,32500000,0.914,0.997
SLX-12451.D710_D505,11,32500001,33000000,0.943,0.997
SLX-12451.D710_D505,11,33000001,33500000,1.032,0.997
SLX-12451.D710_D505,11,33500001,34000000,0.984,0.997
SLX-12451.D710_D505,11,34000001,34500000,0.994,0.997
SLX-12451.D710_D505,11,34500001,35000000,1.061,0.997
SLX-12451.D710_D505,11,35000001,35500000,NA,NA
SLX-12451.D710_D505,11,35500001,36000000,0.984,0.997
SLX-12451.D710_D505,11,36000001,36500000,1.009,0.997
SLX-12451.D710_D505,11,36500001,37000000,0.969,0.997
SLX-12451.D710_D505,11,37000001,37500000,0.978,0.997
SLX-12451.D710_D505,11,37500001,38000000,1.002,0.997
SLX-12451.D710_D505,11,38000001,38500000,NA,NA
SLX-12451.D710_D505,11,38500001,39000000,0.963,0.997
SLX-12451.D710_D505,11,39000001,39500000,0.997,0.997
SLX-12451.D710_D505,11,39500001,40000000,0.963,0.997
SLX-12451.D710_D505,11,40000001,40500000,NA,NA
SLX-12451.D710_D505,11,40500001,41000000,NA,NA
SLX-12451.D710_D505,11,41000001,41500000,0.971,0.997
SLX-12451.D710_D505,11,41500001,42000000,0.948,0.997
SLX-12451.D710_D505,11,42000001,42500000,0.967,0.997
