"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
558,"SLX-12455.D704_D508","9",80000001,123500000,0.978,2.538,76,38000000,76,3,0.1
559,"SLX-12455.D704_D508","9",123500001,133500000,1.083,4.743,18,9000000,18,3,0.1
560,"SLX-12455.D704_D508","9",133500001,140500000,0.949,1.929,12,6000000,12,3,0.1
561,"SLX-12455.D704_D508","1",1000001,154500000,1.017,3.24366666666667,207,103500000,207,3,0.15
562,"SLX-12455.D704_D508","1",154500001,187500000,1.071,4.01766666666667,59,29500000,59,3,0.15
563,"SLX-12455.D704_D508","1",187500001,210500000,1.012,3.172,41,20500000,41,3,0.15
564,"SLX-12455.D704_D508","1",211000001,248500000,1.071,4.01766666666667,60,30000000,60,3,0.15
565,"SLX-12455.D704_D508","10",1,77000000,0.992,2.88533333333333,112,56000000,112,3,0.15
566,"SLX-12455.D704_D508","10",77000001,89500000,0.917,1.81033333333333,20,10000000,20,3,0.15
567,"SLX-12455.D704_D508","10",89500001,106000000,0.969,2.55566666666667,28,14000000,28,3,0.15
568,"SLX-12455.D704_D508","10",106500001,112500000,0.919,1.839,11,5500000,11,3,0.15
569,"SLX-12455.D704_D508","10",112500001,134000000,1.001,3.01433333333333,39,19500000,39,3,0.15
570,"SLX-12455.D704_D508","11",500001,62500000,1.027,3.387,96,48000000,96,3,0.15
571,"SLX-12455.D704_D508","11",62500001,134500000,1.077,4.10366666666667,119,59500000,119,3,0.15
572,"SLX-12455.D704_D508","12",1000001,82500000,0.916,1.796,127,63500000,127,3,0.15
573,"SLX-12455.D704_D508","12",82500001,125000000,0.95,2.28333333333333,75,37500000,75,3,0.15
574,"SLX-12455.D704_D508","12",126000001,133500000,0.897,1.52366666666667,11,5500000,11,3,0.15
575,"SLX-12455.D704_D508","13",20000001,52500000,1.152,5.17866666666667,57,28500000,57,3,0.15
576,"SLX-12455.D704_D508","13",52500001,115169878,1.116,4.66266666666667,109,54169878,108.339756,3,0.15
577,"SLX-12455.D704_D508","14",20500001,51500000,1.078,4.118,55,27500000,55,3,0.15
578,"SLX-12455.D704_D508","14",51500001,106000000,1.024,3.344,95,47500000,95,3,0.15
579,"SLX-12455.D704_D508","15",22000001,32500000,0.88,1.28,12,6000000,12,3,0.15
580,"SLX-12455.D704_D508","15",33000001,102500000,0.971,2.58433333333333,122,61000000,122,3,0.15
581,"SLX-12455.D704_D508","16",500001,28000000,0.899,1.55233333333333,37,18500000,37,3,0.15
582,"SLX-12455.D704_D508","16",28500001,54000000,1.063,3.903,17,8500000,17,3,0.15
583,"SLX-12455.D704_D508","16",54000001,63000000,0.995,2.92833333333333,17,8500000,17,3,0.15
584,"SLX-12455.D704_D508","16",63000001,68000000,1.192,5.752,10,5000000,10,3,0.15
585,"SLX-12455.D704_D508","16",68000001,90000000,1.41,8.87666666666667,37,18500000,37,3,0.15
586,"SLX-12455.D704_D508","17",1,15500000,0.839,0.692333333333333,30,15000000,30,3,0.15
587,"SLX-12455.D704_D508","17",16000001,81000000,1.086,4.23266666666667,91,45500000,91,3,0.15
588,"SLX-12455.D704_D508","18",500001,78077248,1,3,127,63077248,126.154496,3,0.15
589,"SLX-12455.D704_D508","19",1000001,59000000,1.031,3.44433333333333,79,39500000,79,3,0.15
590,"SLX-12455.D704_D508","2",1000001,81500000,1.002,3.02866666666667,142,71000000,142,3,0.15
591,"SLX-12455.D704_D508","2",82000001,214500000,1.066,3.946,194,97000000,194,3,0.15
592,"SLX-12455.D704_D508","2",214500001,243000000,1.006,3.086,49,24500000,49,3,0.15
593,"SLX-12455.D704_D508","20",1,25500000,1.191,5.73766666666667,46,23000000,46,3,0.15
594,"SLX-12455.D704_D508","20",30000001,35000000,1.369,8.289,10,5000000,10,3,0.15
595,"SLX-12455.D704_D508","20",35000001,52500000,1.488,9.99466666666667,34,17000000,34,3,0.15
596,"SLX-12455.D704_D508","20",53000001,57000000,1.398,8.70466666666667,7,3500000,7,3,0.15
597,"SLX-12455.D704_D508","20",57000001,62500000,1.318,7.558,9,4500000,9,3,0.15
598,"SLX-12455.D704_D508","21",15500001,30000000,0.682,-1.558,25,12500000,25,3,0.15
599,"SLX-12455.D704_D508","21",30000001,36500000,0.94,2.14,8,4000000,8,3,0.15
600,"SLX-12455.D704_D508","21",36500001,48000000,0.699,-1.31433333333333,18,9000000,18,3,0.15
601,"SLX-12455.D704_D508","22",19000001,42500000,0.909,1.69566666666667,38,19000000,38,3,0.15
602,"SLX-12455.D704_D508","22",42500001,51000000,0.733,-0.827000000000001,16,8000000,16,3,0.15
603,"SLX-12455.D704_D508","3",1,44000000,1.27,6.87,77,38500000,77,3,0.15
604,"SLX-12455.D704_D508","3",44000001,148000000,1.001,3.01433333333333,173,86500000,173,3,0.15
605,"SLX-12455.D704_D508","3",148500001,197500000,1.061,3.87433333333333,85,42500000,85,3,0.15
606,"SLX-12455.D704_D508","4",500001,116500000,0.982,2.742,187,93500000,187,3,0.15
607,"SLX-12455.D704_D508","4",116500001,185500000,0.954,2.34066666666667,122,61000000,122,3,0.15
608,"SLX-12455.D704_D508","4",185500001,187000000,0.725,-0.941666666666668,2,1000000,2,3,0.15
609,"SLX-12455.D704_D508","4",187000001,190000000,0.698,-1.32866666666667,5,2500000,5,3,0.15
610,"SLX-12455.D704_D508","5",500001,32000000,0.867,1.09366666666667,51,25500000,51,3,0.15
611,"SLX-12455.D704_D508","5",32000001,45500000,0.898,1.538,24,12000000,24,3,0.15
612,"SLX-12455.D704_D508","5",50000001,131500000,0.85,0.849999999999999,141,70500000,141,3,0.15
613,"SLX-12455.D704_D508","5",131500001,180500000,0.902,1.59533333333333,83,41500000,83,3,0.15
614,"SLX-12455.D704_D508","6",500001,26000000,0.969,2.55566666666667,45,22500000,45,3,0.15
615,"SLX-12455.D704_D508","6",27000001,44500000,1.124,4.77733333333333,25,12500000,25,3,0.15
616,"SLX-12455.D704_D508","6",44500001,64000000,1.044,3.63066666666667,24,12000000,24,3,0.15
617,"SLX-12455.D704_D508","6",64000001,161500000,1.126,4.806,172,86000000,172,3,0.15
618,"SLX-12455.D704_D508","6",161500001,170500000,1.046,3.65933333333333,17,8500000,17,3,0.15
619,"SLX-12455.D704_D508","7",1,67500000,1.196,5.80933333333333,102,51000000,102,3,0.15
620,"SLX-12455.D704_D508","7",69000001,110500000,1.094,4.34733333333334,68,34000000,68,3,0.15
621,"SLX-12455.D704_D508","7",110500001,129500000,0.911,1.72433333333333,36,18000000,36,3,0.15
622,"SLX-12455.D704_D508","7",129500001,133000000,1.06,3.86,6,3000000,6,3,0.15
623,"SLX-12455.D704_D508","7",133000001,141500000,0.937,2.097,14,7000000,14,3,0.15
624,"SLX-12455.D704_D508","7",142500001,159000000,0.838,0.677999999999999,25,12500000,25,3,0.15
625,"SLX-12455.D704_D508","8",500001,60000000,1.066,3.946,93,46500000,93,3,0.15
626,"SLX-12455.D704_D508","8",60000001,146364022,1.247,6.54033333333334,150,74864022,149.728044,3,0.15
627,"SLX-12455.D704_D508","9",500001,78500000,0.877,1.237,78,39000000,78,3,0.15
628,"SLX-12455.D704_D508","9",80000001,123500000,0.978,2.68466666666667,76,38000000,76,3,0.15
629,"SLX-12455.D704_D508","9",123500001,133500000,1.083,4.18966666666667,18,9000000,18,3,0.15
630,"SLX-12455.D704_D508","9",133500001,140500000,0.949,2.269,12,6000000,12,3,0.15
