"segment","sample","chromosome","start","end","copy_number","absolute_copy_number","bin_count","sum_of_bin_lengths","weight","ploidy","cellularity"
15182,"SLX-10729.D711_D501","21",15500001,48000000,0.994,4.2702,51,25500000,51,4.3,0.75
15183,"SLX-10729.D711_D501","22",19000001,51000000,0.977,4.18576666666667,54,27000000,54,4.3,0.75
15184,"SLX-10729.D711_D501","3",1,113500000,1.056,4.57813333333333,193,96500000,193,4.3,0.75
15185,"SLX-10729.D711_D501","3",113500001,162500000,1.013,4.36456666666667,82,41000000,82,4.3,0.75
15186,"SLX-10729.D711_D501","3",163000001,197500000,1.062,4.60793333333333,60,30000000,60,4.3,0.75
15187,"SLX-10729.D711_D501","4",500001,190000000,0.996,4.28013333333333,316,158000000,316,4.3,0.75
15188,"SLX-10729.D711_D501","5",500001,180500000,1.001,4.30496666666667,299,149500000,299,4.3,0.75
15189,"SLX-10729.D711_D501","6",500001,170500000,1.009,4.3447,283,141500000,283,4.3,0.75
15190,"SLX-10729.D711_D501","7",1,159000000,0.994,4.2702,251,125500000,251,4.3,0.75
15191,"SLX-10729.D711_D501","8",500001,146364022,0.999,4.29503333333333,243,121364022,242.728044,4.3,0.75
15192,"SLX-10729.D711_D501","9",500001,140500000,0.998,4.29006666666667,184,92000000,184,4.3,0.75
15193,"SLX-10729.D711_D501","1",1000001,248500000,1.006,4.3288,367,183500000,367,4.3,0.8
15194,"SLX-10729.D711_D501","10",1,134000000,0.993,4.2664,210,105000000,210,4.3,0.8
15195,"SLX-10729.D711_D501","11",500001,134500000,1,4.3,215,107500000,215,4.3,0.8
15196,"SLX-10729.D711_D501","12",1000001,133500000,1.006,4.3288,213,106500000,213,4.3,0.8
15197,"SLX-10729.D711_D501","13",20000001,115169878,0.987,4.2376,166,82669878,165.339756,4.3,0.8
15198,"SLX-10729.D711_D501","14",20500001,106000000,0.993,4.2664,150,75000000,150,4.3,0.8
15199,"SLX-10729.D711_D501","15",22000001,102500000,0.993,4.2664,134,67000000,134,4.3,0.8
15200,"SLX-10729.D711_D501","16",500001,90000000,0.99,4.252,118,59000000,118,4.3,0.8
15201,"SLX-10729.D711_D501","17",1,81000000,0.987,4.2376,121,60500000,121,4.3,0.8
15202,"SLX-10729.D711_D501","18",500001,78077248,0.991,4.2568,127,63077248,126.154496,4.3,0.8
15203,"SLX-10729.D711_D501","19",1000001,59000000,1.006,4.3288,79,39500000,79,4.3,0.8
15204,"SLX-10729.D711_D501","2",1000001,243000000,1,4.3,385,192500000,385,4.3,0.8
15205,"SLX-10729.D711_D501","20",1,62500000,0.998,4.2904,106,53000000,106,4.3,0.8
15206,"SLX-10729.D711_D501","21",15500001,48000000,0.994,4.2712,51,25500000,51,4.3,0.8
15207,"SLX-10729.D711_D501","22",19000001,51000000,0.977,4.1896,54,27000000,54,4.3,0.8
15208,"SLX-10729.D711_D501","3",1,113500000,1.056,4.5688,193,96500000,193,4.3,0.8
15209,"SLX-10729.D711_D501","3",113500001,162500000,1.013,4.3624,82,41000000,82,4.3,0.8
15210,"SLX-10729.D711_D501","3",163000001,197500000,1.062,4.5976,60,30000000,60,4.3,0.8
15211,"SLX-10729.D711_D501","4",500001,190000000,0.996,4.2808,316,158000000,316,4.3,0.8
15212,"SLX-10729.D711_D501","5",500001,180500000,1.001,4.3048,299,149500000,299,4.3,0.8
15213,"SLX-10729.D711_D501","6",500001,170500000,1.009,4.3432,283,141500000,283,4.3,0.8
15214,"SLX-10729.D711_D501","7",1,159000000,0.994,4.2712,251,125500000,251,4.3,0.8
15215,"SLX-10729.D711_D501","8",500001,146364022,0.999,4.2952,243,121364022,242.728044,4.3,0.8
15216,"SLX-10729.D711_D501","9",500001,140500000,0.998,4.2904,184,92000000,184,4.3,0.8
15217,"SLX-10729.D711_D501","1",1000001,248500000,1.006,4.32791764705882,367,183500000,367,4.3,0.85
15218,"SLX-10729.D711_D501","10",1,134000000,0.993,4.26742941176471,210,105000000,210,4.3,0.85
15219,"SLX-10729.D711_D501","11",500001,134500000,1,4.3,215,107500000,215,4.3,0.85
15220,"SLX-10729.D711_D501","12",1000001,133500000,1.006,4.32791764705882,213,106500000,213,4.3,0.85
15221,"SLX-10729.D711_D501","13",20000001,115169878,0.987,4.23951176470588,166,82669878,165.339756,4.3,0.85
15222,"SLX-10729.D711_D501","14",20500001,106000000,0.993,4.26742941176471,150,75000000,150,4.3,0.85
15223,"SLX-10729.D711_D501","15",22000001,102500000,0.993,4.26742941176471,134,67000000,134,4.3,0.85
15224,"SLX-10729.D711_D501","16",500001,90000000,0.99,4.25347058823529,118,59000000,118,4.3,0.85
15225,"SLX-10729.D711_D501","17",1,81000000,0.987,4.23951176470588,121,60500000,121,4.3,0.85
15226,"SLX-10729.D711_D501","18",500001,78077248,0.991,4.25812352941177,127,63077248,126.154496,4.3,0.85
15227,"SLX-10729.D711_D501","19",1000001,59000000,1.006,4.32791764705882,79,39500000,79,4.3,0.85
15228,"SLX-10729.D711_D501","2",1000001,243000000,1,4.3,385,192500000,385,4.3,0.85
15229,"SLX-10729.D711_D501","20",1,62500000,0.998,4.29069411764706,106,53000000,106,4.3,0.85
15230,"SLX-10729.D711_D501","21",15500001,48000000,0.994,4.27208235294118,51,25500000,51,4.3,0.85
15231,"SLX-10729.D711_D501","22",19000001,51000000,0.977,4.19298235294118,54,27000000,54,4.3,0.85
15232,"SLX-10729.D711_D501","3",1,113500000,1.056,4.56056470588235,193,96500000,193,4.3,0.85
15233,"SLX-10729.D711_D501","3",113500001,162500000,1.013,4.36048823529412,82,41000000,82,4.3,0.85
15234,"SLX-10729.D711_D501","3",163000001,197500000,1.062,4.58848235294118,60,30000000,60,4.3,0.85
15235,"SLX-10729.D711_D501","4",500001,190000000,0.996,4.28138823529412,316,158000000,316,4.3,0.85
15236,"SLX-10729.D711_D501","5",500001,180500000,1.001,4.30465294117647,299,149500000,299,4.3,0.85
15237,"SLX-10729.D711_D501","6",500001,170500000,1.009,4.34187647058824,283,141500000,283,4.3,0.85
15238,"SLX-10729.D711_D501","7",1,159000000,0.994,4.27208235294118,251,125500000,251,4.3,0.85
15239,"SLX-10729.D711_D501","8",500001,146364022,0.999,4.29534705882353,243,121364022,242.728044,4.3,0.85
15240,"SLX-10729.D711_D501","9",500001,140500000,0.998,4.29069411764706,184,92000000,184,4.3,0.85
15241,"SLX-10729.D711_D501","1",1000001,248500000,1.006,4.32713333333333,367,183500000,367,4.3,0.9
15242,"SLX-10729.D711_D501","10",1,134000000,0.993,4.26834444444444,210,105000000,210,4.3,0.9
15243,"SLX-10729.D711_D501","11",500001,134500000,1,4.3,215,107500000,215,4.3,0.9
15244,"SLX-10729.D711_D501","12",1000001,133500000,1.006,4.32713333333333,213,106500000,213,4.3,0.9
15245,"SLX-10729.D711_D501","13",20000001,115169878,0.987,4.24121111111111,166,82669878,165.339756,4.3,0.9
15246,"SLX-10729.D711_D501","14",20500001,106000000,0.993,4.26834444444444,150,75000000,150,4.3,0.9
15247,"SLX-10729.D711_D501","15",22000001,102500000,0.993,4.26834444444444,134,67000000,134,4.3,0.9
15248,"SLX-10729.D711_D501","16",500001,90000000,0.99,4.25477777777778,118,59000000,118,4.3,0.9
15249,"SLX-10729.D711_D501","17",1,81000000,0.987,4.24121111111111,121,60500000,121,4.3,0.9
15250,"SLX-10729.D711_D501","18",500001,78077248,0.991,4.2593,127,63077248,126.154496,4.3,0.9
15251,"SLX-10729.D711_D501","19",1000001,59000000,1.006,4.32713333333333,79,39500000,79,4.3,0.9
15252,"SLX-10729.D711_D501","2",1000001,243000000,1,4.3,385,192500000,385,4.3,0.9
15253,"SLX-10729.D711_D501","20",1,62500000,0.998,4.29095555555556,106,53000000,106,4.3,0.9
15254,"SLX-10729.D711_D501","21",15500001,48000000,0.994,4.27286666666667,51,25500000,51,4.3,0.9
15255,"SLX-10729.D711_D501","22",19000001,51000000,0.977,4.19598888888889,54,27000000,54,4.3,0.9
15256,"SLX-10729.D711_D501","3",1,113500000,1.056,4.55324444444445,193,96500000,193,4.3,0.9
15257,"SLX-10729.D711_D501","3",113500001,162500000,1.013,4.35878888888889,82,41000000,82,4.3,0.9
15258,"SLX-10729.D711_D501","3",163000001,197500000,1.062,4.58037777777778,60,30000000,60,4.3,0.9
15259,"SLX-10729.D711_D501","4",500001,190000000,0.996,4.28191111111111,316,158000000,316,4.3,0.9
15260,"SLX-10729.D711_D501","5",500001,180500000,1.001,4.30452222222222,299,149500000,299,4.3,0.9
15261,"SLX-10729.D711_D501","6",500001,170500000,1.009,4.3407,283,141500000,283,4.3,0.9
15262,"SLX-10729.D711_D501","7",1,159000000,0.994,4.27286666666667,251,125500000,251,4.3,0.9
15263,"SLX-10729.D711_D501","8",500001,146364022,0.999,4.29547777777778,243,121364022,242.728044,4.3,0.9
15264,"SLX-10729.D711_D501","9",500001,140500000,0.998,4.29095555555556,184,92000000,184,4.3,0.9
15265,"SLX-10729.D711_D501","1",1000001,248500000,1.006,4.32643157894737,367,183500000,367,4.3,0.95
15266,"SLX-10729.D711_D501","10",1,134000000,0.993,4.26916315789474,210,105000000,210,4.3,0.95
15267,"SLX-10729.D711_D501","11",500001,134500000,1,4.3,215,107500000,215,4.3,0.95
15268,"SLX-10729.D711_D501","12",1000001,133500000,1.006,4.32643157894737,213,106500000,213,4.3,0.95
15269,"SLX-10729.D711_D501","13",20000001,115169878,0.987,4.24273157894737,166,82669878,165.339756,4.3,0.95
15270,"SLX-10729.D711_D501","14",20500001,106000000,0.993,4.26916315789474,150,75000000,150,4.3,0.95
15271,"SLX-10729.D711_D501","15",22000001,102500000,0.993,4.26916315789474,134,67000000,134,4.3,0.95
15272,"SLX-10729.D711_D501","16",500001,90000000,0.99,4.25594736842105,118,59000000,118,4.3,0.95
15273,"SLX-10729.D711_D501","17",1,81000000,0.987,4.24273157894737,121,60500000,121,4.3,0.95
15274,"SLX-10729.D711_D501","18",500001,78077248,0.991,4.26035263157895,127,63077248,126.154496,4.3,0.95
15275,"SLX-10729.D711_D501","19",1000001,59000000,1.006,4.32643157894737,79,39500000,79,4.3,0.95
15276,"SLX-10729.D711_D501","2",1000001,243000000,1,4.3,385,192500000,385,4.3,0.95
15277,"SLX-10729.D711_D501","20",1,62500000,0.998,4.29118947368421,106,53000000,106,4.3,0.95
15278,"SLX-10729.D711_D501","21",15500001,48000000,0.994,4.27356842105263,51,25500000,51,4.3,0.95
15279,"SLX-10729.D711_D501","22",19000001,51000000,0.977,4.19867894736842,54,27000000,54,4.3,0.95
15280,"SLX-10729.D711_D501","3",1,113500000,1.056,4.54669473684211,193,96500000,193,4.3,0.95
15281,"SLX-10729.D711_D501","3",113500001,162500000,1.013,4.35726842105263,82,41000000,82,4.3,0.95
15282,"SLX-10729.D711_D501","3",163000001,197500000,1.062,4.57312631578947,60,30000000,60,4.3,0.95
15283,"SLX-10729.D711_D501","4",500001,190000000,0.996,4.28237894736842,316,158000000,316,4.3,0.95
15284,"SLX-10729.D711_D501","5",500001,180500000,1.001,4.30440526315789,299,149500000,299,4.3,0.95
15285,"SLX-10729.D711_D501","6",500001,170500000,1.009,4.33964736842105,283,141500000,283,4.3,0.95
15286,"SLX-10729.D711_D501","7",1,159000000,0.994,4.27356842105263,251,125500000,251,4.3,0.95
15287,"SLX-10729.D711_D501","8",500001,146364022,0.999,4.29559473684211,243,121364022,242.728044,4.3,0.95
15288,"SLX-10729.D711_D501","9",500001,140500000,0.998,4.29118947368421,184,92000000,184,4.3,0.95
15289,"SLX-10729.D711_D501","1",1000001,248500000,1.006,4.3258,367,183500000,367,4.3,1
15290,"SLX-10729.D711_D501","10",1,134000000,0.993,4.2699,210,105000000,210,4.3,1
15291,"SLX-10729.D711_D501","11",500001,134500000,1,4.3,215,107500000,215,4.3,1
15292,"SLX-10729.D711_D501","12",1000001,133500000,1.006,4.3258,213,106500000,213,4.3,1
15293,"SLX-10729.D711_D501","13",20000001,115169878,0.987,4.2441,166,82669878,165.339756,4.3,1
15294,"SLX-10729.D711_D501","14",20500001,106000000,0.993,4.2699,150,75000000,150,4.3,1
15295,"SLX-10729.D711_D501","15",22000001,102500000,0.993,4.2699,134,67000000,134,4.3,1
15296,"SLX-10729.D711_D501","16",500001,90000000,0.99,4.257,118,59000000,118,4.3,1
15297,"SLX-10729.D711_D501","17",1,81000000,0.987,4.2441,121,60500000,121,4.3,1
15298,"SLX-10729.D711_D501","18",500001,78077248,0.991,4.2613,127,63077248,126.154496,4.3,1
15299,"SLX-10729.D711_D501","19",1000001,59000000,1.006,4.3258,79,39500000,79,4.3,1
15300,"SLX-10729.D711_D501","2",1000001,243000000,1,4.3,385,192500000,385,4.3,1
15301,"SLX-10729.D711_D501","20",1,62500000,0.998,4.2914,106,53000000,106,4.3,1
15302,"SLX-10729.D711_D501","21",15500001,48000000,0.994,4.2742,51,25500000,51,4.3,1
15303,"SLX-10729.D711_D501","22",19000001,51000000,0.977,4.2011,54,27000000,54,4.3,1
15304,"SLX-10729.D711_D501","3",1,113500000,1.056,4.5408,193,96500000,193,4.3,1
15305,"SLX-10729.D711_D501","3",113500001,162500000,1.013,4.3559,82,41000000,82,4.3,1
15306,"SLX-10729.D711_D501","3",163000001,197500000,1.062,4.5666,60,30000000,60,4.3,1
15307,"SLX-10729.D711_D501","4",500001,190000000,0.996,4.2828,316,158000000,316,4.3,1
15308,"SLX-10729.D711_D501","5",500001,180500000,1.001,4.3043,299,149500000,299,4.3,1
15309,"SLX-10729.D711_D501","6",500001,170500000,1.009,4.3387,283,141500000,283,4.3,1
15310,"SLX-10729.D711_D501","7",1,159000000,0.994,4.2742,251,125500000,251,4.3,1
15311,"SLX-10729.D711_D501","8",500001,146364022,0.999,4.2957,243,121364022,242.728044,4.3,1
15312,"SLX-10729.D711_D501","9",500001,140500000,0.998,4.2914,184,92000000,184,4.3,1
15313,"SLX-10729.D711_D501","1",1000001,248500000,1.006,4.8944,367,183500000,367,4.4,0.025
15314,"SLX-10729.D711_D501","10",1,134000000,0.993,3.8232,210,105000000,210,4.4,0.025
15315,"SLX-10729.D711_D501","11",500001,134500000,1,4.4,215,107500000,215,4.4,0.025
15316,"SLX-10729.D711_D501","12",1000001,133500000,1.006,4.8944,213,106500000,213,4.4,0.025
15317,"SLX-10729.D711_D501","13",20000001,115169878,0.987,3.3288,166,82669878,165.339756,4.4,0.025
15318,"SLX-10729.D711_D501","14",20500001,106000000,0.993,3.8232,150,75000000,150,4.4,0.025
15319,"SLX-10729.D711_D501","15",22000001,102500000,0.993,3.8232,134,67000000,134,4.4,0.025
15320,"SLX-10729.D711_D501","16",500001,90000000,0.99,3.576,118,59000000,118,4.4,0.025
15321,"SLX-10729.D711_D501","17",1,81000000,0.987,3.3288,121,60500000,121,4.4,0.025
15322,"SLX-10729.D711_D501","18",500001,78077248,0.991,3.6584,127,63077248,126.154496,4.4,0.025
15323,"SLX-10729.D711_D501","19",1000001,59000000,1.006,4.8944,79,39500000,79,4.4,0.025
15324,"SLX-10729.D711_D501","2",1000001,243000000,1,4.4,385,192500000,385,4.4,0.025
15325,"SLX-10729.D711_D501","20",1,62500000,0.998,4.2352,106,53000000,106,4.4,0.025
15326,"SLX-10729.D711_D501","21",15500001,48000000,0.994,3.9056,51,25500000,51,4.4,0.025
15327,"SLX-10729.D711_D501","22",19000001,51000000,0.977,2.5048,54,27000000,54,4.4,0.025
15328,"SLX-10729.D711_D501","3",1,113500000,1.056,9.01440000000001,193,96500000,193,4.4,0.025
15329,"SLX-10729.D711_D501","3",113500001,162500000,1.013,5.47119999999999,82,41000000,82,4.4,0.025
15330,"SLX-10729.D711_D501","3",163000001,197500000,1.062,9.5088,60,30000000,60,4.4,0.025
15331,"SLX-10729.D711_D501","4",500001,190000000,0.996,4.0704,316,158000000,316,4.4,0.025
15332,"SLX-10729.D711_D501","5",500001,180500000,1.001,4.48239999999999,299,149500000,299,4.4,0.025
15333,"SLX-10729.D711_D501","6",500001,170500000,1.009,5.14159999999999,283,141500000,283,4.4,0.025
15334,"SLX-10729.D711_D501","7",1,159000000,0.994,3.9056,251,125500000,251,4.4,0.025
15335,"SLX-10729.D711_D501","8",500001,146364022,0.999,4.3176,243,121364022,242.728044,4.4,0.025
15336,"SLX-10729.D711_D501","9",500001,140500000,0.998,4.2352,184,92000000,184,4.4,0.025
15337,"SLX-10729.D711_D501","1",1000001,248500000,1.006,4.6544,367,183500000,367,4.4,0.05
15338,"SLX-10729.D711_D501","10",1,134000000,0.993,4.1032,210,105000000,210,4.4,0.05
15339,"SLX-10729.D711_D501","11",500001,134500000,1,4.4,215,107500000,215,4.4,0.05
15340,"SLX-10729.D711_D501","12",1000001,133500000,1.006,4.6544,213,106500000,213,4.4,0.05
15341,"SLX-10729.D711_D501","13",20000001,115169878,0.987,3.8488,166,82669878,165.339756,4.4,0.05
15342,"SLX-10729.D711_D501","14",20500001,106000000,0.993,4.1032,150,75000000,150,4.4,0.05
15343,"SLX-10729.D711_D501","15",22000001,102500000,0.993,4.1032,134,67000000,134,4.4,0.05
15344,"SLX-10729.D711_D501","16",500001,90000000,0.99,3.976,118,59000000,118,4.4,0.05
15345,"SLX-10729.D711_D501","17",1,81000000,0.987,3.8488,121,60500000,121,4.4,0.05
15346,"SLX-10729.D711_D501","18",500001,78077248,0.991,4.0184,127,63077248,126.154496,4.4,0.05
15347,"SLX-10729.D711_D501","19",1000001,59000000,1.006,4.6544,79,39500000,79,4.4,0.05
15348,"SLX-10729.D711_D501","2",1000001,243000000,1,4.4,385,192500000,385,4.4,0.05
15349,"SLX-10729.D711_D501","20",1,62500000,0.998,4.3152,106,53000000,106,4.4,0.05
15350,"SLX-10729.D711_D501","21",15500001,48000000,0.994,4.1456,51,25500000,51,4.4,0.05
15351,"SLX-10729.D711_D501","22",19000001,51000000,0.977,3.4248,54,27000000,54,4.4,0.05
15352,"SLX-10729.D711_D501","3",1,113500000,1.056,6.7744,193,96500000,193,4.4,0.05
15353,"SLX-10729.D711_D501","3",113500001,162500000,1.013,4.9512,82,41000000,82,4.4,0.05
15354,"SLX-10729.D711_D501","3",163000001,197500000,1.062,7.0288,60,30000000,60,4.4,0.05
15355,"SLX-10729.D711_D501","4",500001,190000000,0.996,4.2304,316,158000000,316,4.4,0.05
15356,"SLX-10729.D711_D501","5",500001,180500000,1.001,4.4424,299,149500000,299,4.4,0.05
15357,"SLX-10729.D711_D501","6",500001,170500000,1.009,4.7816,283,141500000,283,4.4,0.05
15358,"SLX-10729.D711_D501","7",1,159000000,0.994,4.1456,251,125500000,251,4.4,0.05
15359,"SLX-10729.D711_D501","8",500001,146364022,0.999,4.3576,243,121364022,242.728044,4.4,0.05
15360,"SLX-10729.D711_D501","9",500001,140500000,0.998,4.3152,184,92000000,184,4.4,0.05
15361,"SLX-10729.D711_D501","1",1000001,248500000,1.006,4.5744,367,183500000,367,4.4,0.075
15362,"SLX-10729.D711_D501","10",1,134000000,0.993,4.19653333333333,210,105000000,210,4.4,0.075
15363,"SLX-10729.D711_D501","11",500001,134500000,1,4.4,215,107500000,215,4.4,0.075
15364,"SLX-10729.D711_D501","12",1000001,133500000,1.006,4.5744,213,106500000,213,4.4,0.075
15365,"SLX-10729.D711_D501","13",20000001,115169878,0.987,4.02213333333333,166,82669878,165.339756,4.4,0.075
15366,"SLX-10729.D711_D501","14",20500001,106000000,0.993,4.19653333333333,150,75000000,150,4.4,0.075
15367,"SLX-10729.D711_D501","15",22000001,102500000,0.993,4.19653333333333,134,67000000,134,4.4,0.075
15368,"SLX-10729.D711_D501","16",500001,90000000,0.99,4.10933333333333,118,59000000,118,4.4,0.075
15369,"SLX-10729.D711_D501","17",1,81000000,0.987,4.02213333333333,121,60500000,121,4.4,0.075
15370,"SLX-10729.D711_D501","18",500001,78077248,0.991,4.1384,127,63077248,126.154496,4.4,0.075
15371,"SLX-10729.D711_D501","19",1000001,59000000,1.006,4.5744,79,39500000,79,4.4,0.075
15372,"SLX-10729.D711_D501","2",1000001,243000000,1,4.4,385,192500000,385,4.4,0.075
15373,"SLX-10729.D711_D501","20",1,62500000,0.998,4.34186666666667,106,53000000,106,4.4,0.075
15374,"SLX-10729.D711_D501","21",15500001,48000000,0.994,4.2256,51,25500000,51,4.4,0.075
15375,"SLX-10729.D711_D501","22",19000001,51000000,0.977,3.73146666666667,54,27000000,54,4.4,0.075
15376,"SLX-10729.D711_D501","3",1,113500000,1.056,6.02773333333334,193,96500000,193,4.4,0.075
15377,"SLX-10729.D711_D501","3",113500001,162500000,1.013,4.77786666666666,82,41000000,82,4.4,0.075
15378,"SLX-10729.D711_D501","3",163000001,197500000,1.062,6.20213333333334,60,30000000,60,4.4,0.075
15379,"SLX-10729.D711_D501","4",500001,190000000,0.996,4.28373333333333,316,158000000,316,4.4,0.075
15380,"SLX-10729.D711_D501","5",500001,180500000,1.001,4.42906666666666,299,149500000,299,4.4,0.075
15381,"SLX-10729.D711_D501","6",500001,170500000,1.009,4.6616,283,141500000,283,4.4,0.075
15382,"SLX-10729.D711_D501","7",1,159000000,0.994,4.2256,251,125500000,251,4.4,0.075
15383,"SLX-10729.D711_D501","8",500001,146364022,0.999,4.37093333333333,243,121364022,242.728044,4.4,0.075
15384,"SLX-10729.D711_D501","9",500001,140500000,0.998,4.34186666666667,184,92000000,184,4.4,0.075
15385,"SLX-10729.D711_D501","1",1000001,248500000,1.006,4.5344,367,183500000,367,4.4,0.1
15386,"SLX-10729.D711_D501","10",1,134000000,0.993,4.2432,210,105000000,210,4.4,0.1
15387,"SLX-10729.D711_D501","11",500001,134500000,1,4.4,215,107500000,215,4.4,0.1
15388,"SLX-10729.D711_D501","12",1000001,133500000,1.006,4.5344,213,106500000,213,4.4,0.1
15389,"SLX-10729.D711_D501","13",20000001,115169878,0.987,4.1088,166,82669878,165.339756,4.4,0.1
15390,"SLX-10729.D711_D501","14",20500001,106000000,0.993,4.2432,150,75000000,150,4.4,0.1
15391,"SLX-10729.D711_D501","15",22000001,102500000,0.993,4.2432,134,67000000,134,4.4,0.1
15392,"SLX-10729.D711_D501","16",500001,90000000,0.99,4.176,118,59000000,118,4.4,0.1
15393,"SLX-10729.D711_D501","17",1,81000000,0.987,4.1088,121,60500000,121,4.4,0.1
15394,"SLX-10729.D711_D501","18",500001,78077248,0.991,4.1984,127,63077248,126.154496,4.4,0.1
15395,"SLX-10729.D711_D501","19",1000001,59000000,1.006,4.5344,79,39500000,79,4.4,0.1
15396,"SLX-10729.D711_D501","2",1000001,243000000,1,4.4,385,192500000,385,4.4,0.1
15397,"SLX-10729.D711_D501","20",1,62500000,0.998,4.3552,106,53000000,106,4.4,0.1
15398,"SLX-10729.D711_D501","21",15500001,48000000,0.994,4.2656,51,25500000,51,4.4,0.1
15399,"SLX-10729.D711_D501","22",19000001,51000000,0.977,3.8848,54,27000000,54,4.4,0.1
15400,"SLX-10729.D711_D501","3",1,113500000,1.056,5.6544,193,96500000,193,4.4,0.1
15401,"SLX-10729.D711_D501","3",113500001,162500000,1.013,4.6912,82,41000000,82,4.4,0.1
15402,"SLX-10729.D711_D501","3",163000001,197500000,1.062,5.7888,60,30000000,60,4.4,0.1
15403,"SLX-10729.D711_D501","4",500001,190000000,0.996,4.3104,316,158000000,316,4.4,0.1
15404,"SLX-10729.D711_D501","5",500001,180500000,1.001,4.4224,299,149500000,299,4.4,0.1
15405,"SLX-10729.D711_D501","6",500001,170500000,1.009,4.6016,283,141500000,283,4.4,0.1
15406,"SLX-10729.D711_D501","7",1,159000000,0.994,4.2656,251,125500000,251,4.4,0.1
15407,"SLX-10729.D711_D501","8",500001,146364022,0.999,4.3776,243,121364022,242.728044,4.4,0.1
15408,"SLX-10729.D711_D501","9",500001,140500000,0.998,4.3552,184,92000000,184,4.4,0.1
15409,"SLX-10729.D711_D501","1",1000001,248500000,1.006,4.4944,367,183500000,367,4.4,0.15
15410,"SLX-10729.D711_D501","10",1,134000000,0.993,4.28986666666667,210,105000000,210,4.4,0.15
15411,"SLX-10729.D711_D501","11",500001,134500000,1,4.4,215,107500000,215,4.4,0.15
15412,"SLX-10729.D711_D501","12",1000001,133500000,1.006,4.4944,213,106500000,213,4.4,0.15
15413,"SLX-10729.D711_D501","13",20000001,115169878,0.987,4.19546666666667,166,82669878,165.339756,4.4,0.15
15414,"SLX-10729.D711_D501","14",20500001,106000000,0.993,4.28986666666667,150,75000000,150,4.4,0.15
15415,"SLX-10729.D711_D501","15",22000001,102500000,0.993,4.28986666666667,134,67000000,134,4.4,0.15
15416,"SLX-10729.D711_D501","16",500001,90000000,0.99,4.24266666666667,118,59000000,118,4.4,0.15
15417,"SLX-10729.D711_D501","17",1,81000000,0.987,4.19546666666667,121,60500000,121,4.4,0.15
15418,"SLX-10729.D711_D501","18",500001,78077248,0.991,4.2584,127,63077248,126.154496,4.4,0.15
15419,"SLX-10729.D711_D501","19",1000001,59000000,1.006,4.4944,79,39500000,79,4.4,0.15
15420,"SLX-10729.D711_D501","2",1000001,243000000,1,4.4,385,192500000,385,4.4,0.15
15421,"SLX-10729.D711_D501","20",1,62500000,0.998,4.36853333333333,106,53000000,106,4.4,0.15
15422,"SLX-10729.D711_D501","21",15500001,48000000,0.994,4.3056,51,25500000,51,4.4,0.15
15423,"SLX-10729.D711_D501","22",19000001,51000000,0.977,4.03813333333333,54,27000000,54,4.4,0.15
15424,"SLX-10729.D711_D501","3",1,113500000,1.056,5.28106666666667,193,96500000,193,4.4,0.15
15425,"SLX-10729.D711_D501","3",113500001,162500000,1.013,4.60453333333333,82,41000000,82,4.4,0.15
15426,"SLX-10729.D711_D501","3",163000001,197500000,1.062,5.37546666666667,60,30000000,60,4.4,0.15
15427,"SLX-10729.D711_D501","4",500001,190000000,0.996,4.33706666666667,316,158000000,316,4.4,0.15
15428,"SLX-10729.D711_D501","5",500001,180500000,1.001,4.41573333333333,299,149500000,299,4.4,0.15
15429,"SLX-10729.D711_D501","6",500001,170500000,1.009,4.5416,283,141500000,283,4.4,0.15
15430,"SLX-10729.D711_D501","7",1,159000000,0.994,4.3056,251,125500000,251,4.4,0.15
15431,"SLX-10729.D711_D501","8",500001,146364022,0.999,4.38426666666667,243,121364022,242.728044,4.4,0.15
15432,"SLX-10729.D711_D501","9",500001,140500000,0.998,4.36853333333333,184,92000000,184,4.4,0.15
15433,"SLX-10729.D711_D501","1",1000001,248500000,1.006,4.4744,367,183500000,367,4.4,0.2
15434,"SLX-10729.D711_D501","10",1,134000000,0.993,4.3132,210,105000000,210,4.4,0.2
15435,"SLX-10729.D711_D501","11",500001,134500000,1,4.4,215,107500000,215,4.4,0.2
15436,"SLX-10729.D711_D501","12",1000001,133500000,1.006,4.4744,213,106500000,213,4.4,0.2
15437,"SLX-10729.D711_D501","13",20000001,115169878,0.987,4.2388,166,82669878,165.339756,4.4,0.2
15438,"SLX-10729.D711_D501","14",20500001,106000000,0.993,4.3132,150,75000000,150,4.4,0.2
15439,"SLX-10729.D711_D501","15",22000001,102500000,0.993,4.3132,134,67000000,134,4.4,0.2
15440,"SLX-10729.D711_D501","16",500001,90000000,0.99,4.276,118,59000000,118,4.4,0.2
15441,"SLX-10729.D711_D501","17",1,81000000,0.987,4.2388,121,60500000,121,4.4,0.2
15442,"SLX-10729.D711_D501","18",500001,78077248,0.991,4.2884,127,63077248,126.154496,4.4,0.2
15443,"SLX-10729.D711_D501","19",1000001,59000000,1.006,4.4744,79,39500000,79,4.4,0.2
15444,"SLX-10729.D711_D501","2",1000001,243000000,1,4.4,385,192500000,385,4.4,0.2
15445,"SLX-10729.D711_D501","20",1,62500000,0.998,4.3752,106,53000000,106,4.4,0.2
15446,"SLX-10729.D711_D501","21",15500001,48000000,0.994,4.3256,51,25500000,51,4.4,0.2
15447,"SLX-10729.D711_D501","22",19000001,51000000,0.977,4.1148,54,27000000,54,4.4,0.2
