sample,chromosome,start,end,copy_number,segmented
SLX-12455.D703_D508,8,102500001,103000000,NA,NA
SLX-12455.D703_D508,8,103000001,103500000,NA,NA
SLX-12455.D703_D508,8,103500001,104000000,1.07,1.062
SLX-12455.D703_D508,8,104000001,104500000,1.059,1.062
SLX-12455.D703_D508,8,104500001,105000000,1.103,1.062
SLX-12455.D703_D508,8,105000001,105500000,1.014,1.062
SLX-12455.D703_D508,8,105500001,106000000,1.05,1.062
SLX-12455.D703_D508,8,106000001,106500000,1.058,1.062
SLX-12455.D703_D508,8,106500001,107000000,1.075,1.062
SLX-12455.D703_D508,8,107000001,107500000,NA,NA
SLX-12455.D703_D508,8,107500001,108000000,1.096,1.062
SLX-12455.D703_D508,8,108000001,108500000,1.06,1.062
SLX-12455.D703_D508,8,108500001,109000000,1.06,1.062
SLX-12455.D703_D508,8,109000001,109500000,NA,NA
SLX-12455.D703_D508,8,109500001,110000000,1.073,1.062
SLX-12455.D703_D508,8,110000001,110500000,1.074,1.062
SLX-12455.D703_D508,8,110500001,111000000,1.04,1.062
SLX-12455.D703_D508,8,111000001,111500000,1.05,1.062
SLX-12455.D703_D508,8,111500001,112000000,1.076,1.062
SLX-12455.D703_D508,8,112000001,112500000,1.098,1.062
SLX-12455.D703_D508,8,112500001,113000000,1.04,1.062
SLX-12455.D703_D508,8,113000001,113500000,1.064,1.062
SLX-12455.D703_D508,8,113500001,114000000,1.076,1.062
SLX-12455.D703_D508,8,114000001,114500000,1.028,1.062
SLX-12455.D703_D508,8,114500001,115000000,1.087,1.062
SLX-12455.D703_D508,8,115000001,115500000,1.05,1.062
SLX-12455.D703_D508,8,115500001,116000000,1.076,1.062
SLX-12455.D703_D508,8,116000001,116500000,1.08,1.062
SLX-12455.D703_D508,8,116500001,117000000,1.108,1.062
SLX-12455.D703_D508,8,117000001,117500000,1.08,1.062
SLX-12455.D703_D508,8,117500001,118000000,NA,NA
SLX-12455.D703_D508,8,118000001,118500000,1.033,1.062
SLX-12455.D703_D508,8,118500001,119000000,1.104,1.062
SLX-12455.D703_D508,8,119000001,119500000,1.111,1.062
SLX-12455.D703_D508,8,119500001,120000000,1.106,1.062
SLX-12455.D703_D508,8,120000001,120500000,1.093,1.062
SLX-12455.D703_D508,8,120500001,121000000,1.132,1.062
SLX-12455.D703_D508,8,121000001,121500000,1.099,1.062
SLX-12455.D703_D508,8,121500001,122000000,1.077,1.062
SLX-12455.D703_D508,8,122000001,122500000,1.093,1.062
SLX-12455.D703_D508,8,122500001,123000000,1.083,1.062
SLX-12455.D703_D508,8,123000001,123500000,1.09,1.062
SLX-12455.D703_D508,8,123500001,124000000,1.103,1.062
SLX-12455.D703_D508,8,124000001,124500000,1.062,1.062
SLX-12455.D703_D508,8,124500001,125000000,1.104,1.062
SLX-12455.D703_D508,8,125000001,125500000,1.114,1.062
SLX-12455.D703_D508,8,125500001,126000000,1.071,1.062
SLX-12455.D703_D508,8,126000001,126500000,1.134,1.062
SLX-12455.D703_D508,8,126500001,127000000,1.127,1.062
SLX-12455.D703_D508,8,127000001,127500000,1.043,1.062
SLX-12455.D703_D508,8,127500001,128000000,1.081,1.062
SLX-12455.D703_D508,8,128000001,128500000,NA,NA
SLX-12455.D703_D508,8,128500001,129000000,1.153,1.062
SLX-12455.D703_D508,8,129000001,129500000,1.124,1.062
SLX-12455.D703_D508,8,129500001,130000000,NA,NA
SLX-12455.D703_D508,8,130000001,130500000,1.01,1.062
SLX-12455.D703_D508,8,130500001,131000000,1.062,1.062
SLX-12455.D703_D508,8,131000001,131500000,1.124,1.062
SLX-12455.D703_D508,8,131500001,132000000,1.078,1.062
SLX-12455.D703_D508,8,132000001,132500000,1.043,1.062
SLX-12455.D703_D508,8,132500001,133000000,1.029,1.062
SLX-12455.D703_D508,8,133000001,133500000,1.006,1.062
SLX-12455.D703_D508,8,133500001,134000000,NA,NA
SLX-12455.D703_D508,8,134000001,134500000,1.129,1.062
SLX-12455.D703_D508,8,134500001,135000000,1.082,1.062
SLX-12455.D703_D508,8,135000001,135500000,NA,NA
SLX-12455.D703_D508,8,135500001,136000000,1.065,1.062
SLX-12455.D703_D508,8,136000001,136500000,NA,NA
SLX-12455.D703_D508,8,136500001,137000000,NA,NA
SLX-12455.D703_D508,8,137000001,137500000,1.051,1.062
SLX-12455.D703_D508,8,137500001,138000000,1.03,1.062
SLX-12455.D703_D508,8,138000001,138500000,1.021,1.062
SLX-12455.D703_D508,8,138500001,139000000,1.058,1.062
SLX-12455.D703_D508,8,139000001,139500000,0.983,1.062
SLX-12455.D703_D508,8,139500001,140000000,1.01,1.062
SLX-12455.D703_D508,8,140000001,140500000,1.015,1.062
SLX-12455.D703_D508,8,140500001,141000000,NA,NA
SLX-12455.D703_D508,8,141000001,141500000,1.126,1.062
SLX-12455.D703_D508,8,141500001,142000000,1.244,1.062
SLX-12455.D703_D508,8,142000001,142500000,1.076,1.062
SLX-12455.D703_D508,8,142500001,143000000,0.939,1.062
SLX-12455.D703_D508,8,143000001,143500000,1.046,1.062
SLX-12455.D703_D508,8,143500001,144000000,1.038,1.062
SLX-12455.D703_D508,8,144000001,144500000,1.046,1.062
SLX-12455.D703_D508,8,144500001,145000000,1.096,1.062
SLX-12455.D703_D508,8,145000001,145500000,NA,NA
SLX-12455.D703_D508,8,145500001,146000000,1.032,1.062
SLX-12455.D703_D508,8,146000001,146364022,1.029,1.062
SLX-12455.D703_D508,9,1,500000,NA,NA
SLX-12455.D703_D508,9,500001,1000000,0.797,0.802
SLX-12455.D703_D508,9,1000001,1500000,NA,NA
SLX-12455.D703_D508,9,1500001,2000000,NA,NA
SLX-12455.D703_D508,9,2000001,2500000,0.813,0.802
SLX-12455.D703_D508,9,2500001,3000000,0.842,0.802
SLX-12455.D703_D508,9,3000001,3500000,0.79,0.802
SLX-12455.D703_D508,9,3500001,4000000,0.814,0.802
SLX-12455.D703_D508,9,4000001,4500000,0.851,0.802
SLX-12455.D703_D508,9,4500001,5000000,NA,NA
SLX-12455.D703_D508,9,5000001,5500000,0.809,0.802
SLX-12455.D703_D508,9,5500001,6000000,0.811,0.802
SLX-12455.D703_D508,9,6000001,6500000,0.838,0.802
SLX-12455.D703_D508,9,6500001,7000000,0.806,0.802
SLX-12455.D703_D508,9,7000001,7500000,0.795,0.802
SLX-12455.D703_D508,9,7500001,8000000,NA,NA
SLX-12455.D703_D508,9,8000001,8500000,0.791,0.802
SLX-12455.D703_D508,9,8500001,9000000,0.78,0.802
SLX-12455.D703_D508,9,9000001,9500000,0.77,0.802
SLX-12455.D703_D508,9,9500001,10000000,0.776,0.802
SLX-12455.D703_D508,9,10000001,10500000,0.794,0.802
SLX-12455.D703_D508,9,10500001,11000000,0.77,0.802
SLX-12455.D703_D508,9,11000001,11500000,0.779,0.802
SLX-12455.D703_D508,9,11500001,12000000,0.793,0.802
SLX-12455.D703_D508,9,12000001,12500000,0.81,0.802
SLX-12455.D703_D508,9,12500001,13000000,0.811,0.802
SLX-12455.D703_D508,9,13000001,13500000,0.793,0.802
SLX-12455.D703_D508,9,13500001,14000000,0.791,0.802
SLX-12455.D703_D508,9,14000001,14500000,0.839,0.802
SLX-12455.D703_D508,9,14500001,15000000,0.806,0.802
SLX-12455.D703_D508,9,15000001,15500000,0.848,0.802
SLX-12455.D703_D508,9,15500001,16000000,0.828,0.802
SLX-12455.D703_D508,9,16000001,16500000,0.767,0.802
SLX-12455.D703_D508,9,16500001,17000000,0.79,0.802
SLX-12455.D703_D508,9,17000001,17500000,NA,NA
SLX-12455.D703_D508,9,17500001,18000000,0.771,0.802
SLX-12455.D703_D508,9,18000001,18500000,1.344,1.13
SLX-12455.D703_D508,9,18500001,19000000,1.735,1.13
SLX-12455.D703_D508,9,19000001,19500000,NA,NA
SLX-12455.D703_D508,9,19500001,20000000,1.813,1.13
SLX-12455.D703_D508,9,20000001,20500000,1.998,1.13
SLX-12455.D703_D508,9,20500001,21000000,NA,NA
SLX-12455.D703_D508,9,21000001,21500000,0.782,1.13
SLX-12455.D703_D508,9,21500001,22000000,0.987,1.13
SLX-12455.D703_D508,9,22000001,22500000,1.004,1.13
SLX-12455.D703_D508,9,22500001,23000000,0.986,1.13
SLX-12455.D703_D508,9,23000001,23500000,0.988,1.13
SLX-12455.D703_D508,9,23500001,24000000,0.959,1.13
SLX-12455.D703_D508,9,24000001,24500000,0.968,1.13
SLX-12455.D703_D508,9,24500001,25000000,0.996,1.13
SLX-12455.D703_D508,9,25000001,25500000,0.979,1.13
SLX-12455.D703_D508,9,25500001,26000000,0.98,1.13
SLX-12455.D703_D508,9,26000001,26500000,NA,NA
SLX-12455.D703_D508,9,26500001,27000000,1.019,1.13
SLX-12455.D703_D508,9,27000001,27500000,0.985,1.13
SLX-12455.D703_D508,9,27500001,28000000,0.994,1.13
SLX-12455.D703_D508,9,28000001,28500000,NA,NA
SLX-12455.D703_D508,9,28500001,29000000,0.959,1.13
SLX-12455.D703_D508,9,29000001,29500000,0.961,1.13
SLX-12455.D703_D508,9,29500001,30000000,0.976,1.13
SLX-12455.D703_D508,9,30000001,30500000,0.977,1.13
SLX-12455.D703_D508,9,30500001,31000000,0.964,1.13
SLX-12455.D703_D508,9,31000001,31500000,1.039,1.13
SLX-12455.D703_D508,9,31500001,32000000,1.005,1.13
SLX-12455.D703_D508,9,32000001,32500000,0.963,1.13
SLX-12455.D703_D508,9,32500001,33000000,NA,NA
SLX-12455.D703_D508,9,33000001,33500000,NA,NA
SLX-12455.D703_D508,9,33500001,34000000,NA,NA
SLX-12455.D703_D508,9,34000001,34500000,1.208,1.13
SLX-12455.D703_D508,9,34500001,35000000,1.176,1.13
SLX-12455.D703_D508,9,35000001,35500000,1.239,1.13
SLX-12455.D703_D508,9,35500001,36000000,1.302,1.13
SLX-12455.D703_D508,9,36000001,36500000,1.284,1.13
SLX-12455.D703_D508,9,36500001,37000000,1.193,1.13
SLX-12455.D703_D508,9,37000001,37500000,1.211,1.13
SLX-12455.D703_D508,9,37500001,38000000,1.159,1.13
SLX-12455.D703_D508,9,38000001,38500000,1.173,1.13
SLX-12455.D703_D508,9,38500001,39000000,NA,NA
SLX-12455.D703_D508,9,39000001,39500000,NA,NA
SLX-12455.D703_D508,9,39500001,40000000,NA,NA
SLX-12455.D703_D508,9,40000001,40500000,NA,NA
SLX-12455.D703_D508,9,40500001,41000000,NA,NA
SLX-12455.D703_D508,9,41000001,41500000,NA,NA
SLX-12455.D703_D508,9,41500001,42000000,NA,NA
SLX-12455.D703_D508,9,42000001,42500000,NA,NA
SLX-12455.D703_D508,9,42500001,43000000,NA,NA
SLX-12455.D703_D508,9,43000001,43500000,NA,NA
SLX-12455.D703_D508,9,43500001,44000000,NA,NA
SLX-12455.D703_D508,9,44000001,44500000,NA,NA
SLX-12455.D703_D508,9,44500001,45000000,NA,NA
SLX-12455.D703_D508,9,45000001,45500000,NA,NA
SLX-12455.D703_D508,9,45500001,46000000,NA,NA
SLX-12455.D703_D508,9,46000001,46500000,NA,NA
SLX-12455.D703_D508,9,46500001,47000000,NA,NA
SLX-12455.D703_D508,9,47000001,47500000,NA,NA
SLX-12455.D703_D508,9,47500001,48000000,NA,NA
SLX-12455.D703_D508,9,48000001,48500000,NA,NA
SLX-12455.D703_D508,9,48500001,49000000,NA,NA
SLX-12455.D703_D508,9,49000001,49500000,NA,NA
SLX-12455.D703_D508,9,49500001,50000000,NA,NA
SLX-12455.D703_D508,9,50000001,50500000,NA,NA
SLX-12455.D703_D508,9,50500001,51000000,NA,NA
SLX-12455.D703_D508,9,51000001,51500000,NA,NA
SLX-12455.D703_D508,9,51500001,52000000,NA,NA
SLX-12455.D703_D508,9,52000001,52500000,NA,NA
SLX-12455.D703_D508,9,52500001,53000000,NA,NA
SLX-12455.D703_D508,9,53000001,53500000,NA,NA
SLX-12455.D703_D508,9,53500001,54000000,NA,NA
SLX-12455.D703_D508,9,54000001,54500000,NA,NA
SLX-12455.D703_D508,9,54500001,55000000,NA,NA
SLX-12455.D703_D508,9,55000001,55500000,NA,NA
SLX-12455.D703_D508,9,55500001,56000000,NA,NA
SLX-12455.D703_D508,9,56000001,56500000,NA,NA
SLX-12455.D703_D508,9,56500001,57000000,NA,NA
SLX-12455.D703_D508,9,57000001,57500000,NA,NA
SLX-12455.D703_D508,9,57500001,58000000,NA,NA
SLX-12455.D703_D508,9,58000001,58500000,NA,NA
SLX-12455.D703_D508,9,58500001,59000000,NA,NA
SLX-12455.D703_D508,9,59000001,59500000,NA,NA
SLX-12455.D703_D508,9,59500001,60000000,NA,NA
SLX-12455.D703_D508,9,60000001,60500000,NA,NA
SLX-12455.D703_D508,9,60500001,61000000,NA,NA
SLX-12455.D703_D508,9,61000001,61500000,NA,NA
SLX-12455.D703_D508,9,61500001,62000000,NA,NA
SLX-12455.D703_D508,9,62000001,62500000,NA,NA
SLX-12455.D703_D508,9,62500001,63000000,NA,NA
SLX-12455.D703_D508,9,63000001,63500000,NA,NA
SLX-12455.D703_D508,9,63500001,64000000,NA,NA
SLX-12455.D703_D508,9,64000001,64500000,NA,NA
SLX-12455.D703_D508,9,64500001,65000000,NA,NA
SLX-12455.D703_D508,9,65000001,65500000,NA,NA
SLX-12455.D703_D508,9,65500001,66000000,NA,NA
SLX-12455.D703_D508,9,66000001,66500000,NA,NA
SLX-12455.D703_D508,9,66500001,67000000,NA,NA
SLX-12455.D703_D508,9,67000001,67500000,NA,NA
SLX-12455.D703_D508,9,67500001,68000000,NA,NA
SLX-12455.D703_D508,9,68000001,68500000,NA,NA
SLX-12455.D703_D508,9,68500001,69000000,NA,NA
SLX-12455.D703_D508,9,69000001,69500000,NA,NA
SLX-12455.D703_D508,9,69500001,70000000,NA,NA
SLX-12455.D703_D508,9,70000001,70500000,NA,NA
SLX-12455.D703_D508,9,70500001,71000000,NA,NA
SLX-12455.D703_D508,9,71000001,71500000,1.261,1.13
SLX-12455.D703_D508,9,71500001,72000000,1.276,1.13
SLX-12455.D703_D508,9,72000001,72500000,1.16,1.13
SLX-12455.D703_D508,9,72500001,73000000,NA,NA
SLX-12455.D703_D508,9,73000001,73500000,1.215,1.13
SLX-12455.D703_D508,9,73500001,74000000,1.24,1.13
SLX-12455.D703_D508,9,74000001,74500000,1.348,1.13
SLX-12455.D703_D508,9,74500001,75000000,1.331,1.13
SLX-12455.D703_D508,9,75000001,75500000,1.332,1.13
SLX-12455.D703_D508,9,75500001,76000000,1.381,1.13
SLX-12455.D703_D508,9,76000001,76500000,1.254,1.13
SLX-12455.D703_D508,9,76500001,77000000,1.161,1.13
SLX-12455.D703_D508,9,77000001,77500000,1.085,1.13
SLX-12455.D703_D508,9,77500001,78000000,1.078,1.13
SLX-12455.D703_D508,9,78000001,78500000,0.995,1.13
SLX-12455.D703_D508,9,78500001,79000000,NA,NA
SLX-12455.D703_D508,9,79000001,79500000,NA,NA
SLX-12455.D703_D508,9,79500001,80000000,NA,NA
SLX-12455.D703_D508,9,80000001,80500000,1.151,1.13
SLX-12455.D703_D508,9,80500001,81000000,1.085,1.13
SLX-12455.D703_D508,9,81000001,81500000,1.01,1.13
SLX-12455.D703_D508,9,81500001,82000000,1.027,1.13
SLX-12455.D703_D508,9,82000001,82500000,1.078,1.13
SLX-12455.D703_D508,9,82500001,83000000,1.068,1.13
SLX-12455.D703_D508,9,83000001,83500000,1.064,1.13
SLX-12455.D703_D508,9,83500001,84000000,1.137,1.13
SLX-12455.D703_D508,9,84000001,84500000,NA,NA
SLX-12455.D703_D508,9,84500001,85000000,1.076,1.13
SLX-12455.D703_D508,9,85000001,85500000,1.099,1.13
SLX-12455.D703_D508,9,85500001,86000000,1.109,1.13
SLX-12455.D703_D508,9,86000001,86500000,1.063,1.13
SLX-12455.D703_D508,9,86500001,87000000,1.069,1.13
SLX-12455.D703_D508,9,87000001,87500000,1.155,1.13
SLX-12455.D703_D508,9,87500001,88000000,1.152,1.13
SLX-12455.D703_D508,9,88000001,88500000,1.076,1.13
SLX-12455.D703_D508,9,88500001,89000000,1.11,1.13
SLX-12455.D703_D508,9,89000001,89500000,1.098,1.13
SLX-12455.D703_D508,9,89500001,90000000,1.227,1.13
SLX-12455.D703_D508,9,90000001,90500000,1.141,1.13
SLX-12455.D703_D508,9,90500001,91000000,1.05,1.13
SLX-12455.D703_D508,9,91000001,91500000,1.162,1.13
SLX-12455.D703_D508,9,91500001,92000000,1.578,1.667
SLX-12455.D703_D508,9,92000001,92500000,NA,NA
SLX-12455.D703_D508,9,92500001,93000000,1.634,1.667
SLX-12455.D703_D508,9,93000001,93500000,1.635,1.667
SLX-12455.D703_D508,9,93500001,94000000,1.786,1.667
SLX-12455.D703_D508,9,94000001,94500000,1.923,1.667
SLX-12455.D703_D508,9,94500001,95000000,1.614,1.667
SLX-12455.D703_D508,9,95000001,95500000,1.837,1.667
SLX-12455.D703_D508,9,95500001,96000000,1.707,1.667
SLX-12455.D703_D508,9,96000001,96500000,1.793,1.667
SLX-12455.D703_D508,9,96500001,97000000,1.718,1.667
SLX-12455.D703_D508,9,97000001,97500000,NA,NA
SLX-12455.D703_D508,9,97500001,98000000,1.697,1.667
SLX-12455.D703_D508,9,98000001,98500000,1.645,1.667
SLX-12455.D703_D508,9,98500001,99000000,1.495,1.667
SLX-12455.D703_D508,9,99000001,99500000,1.251,1.667
SLX-12455.D703_D508,9,99500001,100000000,NA,NA
SLX-12455.D703_D508,9,100000001,100500000,1.492,1.667
SLX-12455.D703_D508,9,100500001,101000000,1.795,1.667
SLX-12455.D703_D508,9,101000001,101500000,1.741,1.667
SLX-12455.D703_D508,9,101500001,102000000,1.698,1.667
SLX-12455.D703_D508,9,102000001,102500000,1.645,1.667
SLX-12455.D703_D508,9,102500001,103000000,1.712,1.667
SLX-12455.D703_D508,9,103000001,103500000,1.047,1.006
SLX-12455.D703_D508,9,103500001,104000000,0.972,1.006
SLX-12455.D703_D508,9,104000001,104500000,0.994,1.006
SLX-12455.D703_D508,9,104500001,105000000,0.991,1.006
SLX-12455.D703_D508,9,105000001,105500000,1.011,1.006
SLX-12455.D703_D508,9,105500001,106000000,0.991,1.006
SLX-12455.D703_D508,9,106000001,106500000,NA,NA
SLX-12455.D703_D508,9,106500001,107000000,0.973,1.006
SLX-12455.D703_D508,9,107000001,107500000,NA,NA
SLX-12455.D703_D508,9,107500001,108000000,1.025,1.006
SLX-12455.D703_D508,9,108000001,108500000,1.021,1.006
SLX-12455.D703_D508,9,108500001,109000000,0.959,1.006
SLX-12455.D703_D508,9,109000001,109500000,1.007,1.006
SLX-12455.D703_D508,9,109500001,110000000,1.028,1.006
SLX-12455.D703_D508,9,110000001,110500000,NA,NA
SLX-12455.D703_D508,9,110500001,111000000,1.038,1.006
SLX-12455.D703_D508,9,111000001,111500000,0.994,1.006
SLX-12455.D703_D508,9,111500001,112000000,1.008,1.006
SLX-12455.D703_D508,9,112000001,112500000,0.983,1.006
SLX-12455.D703_D508,9,112500001,113000000,0.991,1.006
SLX-12455.D703_D508,9,113000001,113500000,NA,NA
SLX-12455.D703_D508,9,113500001,114000000,NA,NA
SLX-12455.D703_D508,9,114000001,114500000,1.036,1.006
SLX-12455.D703_D508,9,114500001,115000000,1.078,1.006
SLX-12455.D703_D508,9,115000001,115500000,1.042,1.006
SLX-12455.D703_D508,9,115500001,116000000,0.958,1.006
SLX-12455.D703_D508,9,116000001,116500000,1.051,1.006
SLX-12455.D703_D508,9,116500001,117000000,1.049,1.006
SLX-12455.D703_D508,9,117000001,117500000,1.03,1.006
SLX-12455.D703_D508,9,117500001,118000000,1.03,1.006
SLX-12455.D703_D508,9,118000001,118500000,1.019,1.006
SLX-12455.D703_D508,9,118500001,119000000,1.006,1.006
SLX-12455.D703_D508,9,119000001,119500000,NA,NA
SLX-12455.D703_D508,9,119500001,120000000,NA,NA
SLX-12455.D703_D508,9,120000001,120500000,1.019,1.006
SLX-12455.D703_D508,9,120500001,121000000,1.004,1.006
SLX-12455.D703_D508,9,121000001,121500000,0.995,1.006
SLX-12455.D703_D508,9,121500001,122000000,0.965,1.006
SLX-12455.D703_D508,9,122000001,122500000,0.997,1.006
SLX-12455.D703_D508,9,122500001,123000000,0.966,1.006
SLX-12455.D703_D508,9,123000001,123500000,1.014,1.006
SLX-12455.D703_D508,9,123500001,124000000,1.053,1.006
SLX-12455.D703_D508,9,124000001,124500000,1.021,1.006
SLX-12455.D703_D508,9,124500001,125000000,0.999,1.006
SLX-12455.D703_D508,9,125000001,125500000,0.996,1.006
SLX-12455.D703_D508,9,125500001,126000000,1.063,1.006
SLX-12455.D703_D508,9,126000001,126500000,1.017,1.006
SLX-12455.D703_D508,9,126500001,127000000,NA,NA
SLX-12455.D703_D508,9,127000001,127500000,1.006,1.006
SLX-12455.D703_D508,9,127500001,128000000,1.013,1.006
SLX-12455.D703_D508,9,128000001,128500000,0.983,1.006
SLX-12455.D703_D508,9,128500001,129000000,0.99,1.006
SLX-12455.D703_D508,9,129000001,129500000,1.004,1.006
SLX-12455.D703_D508,9,129500001,130000000,1.013,1.006
SLX-12455.D703_D508,9,130000001,130500000,0.998,1.006
SLX-12455.D703_D508,9,130500001,131000000,0.998,1.006
SLX-12455.D703_D508,9,131000001,131500000,NA,NA
SLX-12455.D703_D508,9,131500001,132000000,1.017,1.006
SLX-12455.D703_D508,9,132000001,132500000,1.085,1.006
SLX-12455.D703_D508,9,132500001,133000000,0.989,1.006
SLX-12455.D703_D508,9,133000001,133500000,1.027,1.006
SLX-12455.D703_D508,9,133500001,134000000,0.995,1.006
SLX-12455.D703_D508,9,134000001,134500000,1.01,1.006
SLX-12455.D703_D508,9,134500001,135000000,1.015,1.006
SLX-12455.D703_D508,9,135000001,135500000,0.97,1.006
SLX-12455.D703_D508,9,135500001,136000000,0.996,1.006
SLX-12455.D703_D508,9,136000001,136500000,NA,NA
SLX-12455.D703_D508,9,136500001,137000000,0.972,1.006
SLX-12455.D703_D508,9,137000001,137500000,0.994,1.006
SLX-12455.D703_D508,9,137500001,138000000,0.997,1.006
SLX-12455.D703_D508,9,138000001,138500000,NA,NA
SLX-12455.D703_D508,9,138500001,139000000,0.917,1.006
SLX-12455.D703_D508,9,139000001,139500000,1.004,1.006
SLX-12455.D703_D508,9,139500001,140000000,1.024,1.006
SLX-12455.D703_D508,9,140000001,140500000,0.963,1.006
SLX-12455.D703_D508,9,140500001,141000000,NA,NA
SLX-12455.D703_D508,9,141000001,141213431,NA,NA
SLX-12455.D703_D508,10,1,500000,0.891,0.987
SLX-12455.D703_D508,10,500001,1000000,NA,NA
SLX-12455.D703_D508,10,1000001,1500000,0.934,0.987
SLX-12455.D703_D508,10,1500001,2000000,0.942,0.987
SLX-12455.D703_D508,10,2000001,2500000,0.975,0.987
SLX-12455.D703_D508,10,2500001,3000000,0.925,0.987
SLX-12455.D703_D508,10,3000001,3500000,0.977,0.987
SLX-12455.D703_D508,10,3500001,4000000,1.08,0.987
SLX-12455.D703_D508,10,4000001,4500000,1.013,0.987
SLX-12455.D703_D508,10,4500001,5000000,0.997,0.987
SLX-12455.D703_D508,10,5000001,5500000,NA,NA
SLX-12455.D703_D508,10,5500001,6000000,1.047,0.987
SLX-12455.D703_D508,10,6000001,6500000,1.024,0.987
SLX-12455.D703_D508,10,6500001,7000000,0.936,0.987
SLX-12455.D703_D508,10,7000001,7500000,0.975,0.987
SLX-12455.D703_D508,10,7500001,8000000,NA,NA
SLX-12455.D703_D508,10,8000001,8500000,0.976,0.987
SLX-12455.D703_D508,10,8500001,9000000,0.955,0.987
SLX-12455.D703_D508,10,9000001,9500000,NA,NA
SLX-12455.D703_D508,10,9500001,10000000,0.989,0.987
SLX-12455.D703_D508,10,10000001,10500000,0.976,0.987
SLX-12455.D703_D508,10,10500001,11000000,0.953,0.987
SLX-12455.D703_D508,10,11000001,11500000,1.005,0.987
SLX-12455.D703_D508,10,11500001,12000000,0.975,0.987
SLX-12455.D703_D508,10,12000001,12500000,1.069,0.987
SLX-12455.D703_D508,10,12500001,13000000,0.988,0.987
SLX-12455.D703_D508,10,13000001,13500000,0.98,0.987
SLX-12455.D703_D508,10,13500001,14000000,0.973,0.987
SLX-12455.D703_D508,10,14000001,14500000,0.959,0.987
SLX-12455.D703_D508,10,14500001,15000000,1.061,0.987
SLX-12455.D703_D508,10,15000001,15500000,0.976,0.987
SLX-12455.D703_D508,10,15500001,16000000,1.009,0.987
SLX-12455.D703_D508,10,16000001,16500000,0.964,0.987
SLX-12455.D703_D508,10,16500001,17000000,1.001,0.987
SLX-12455.D703_D508,10,17000001,17500000,0.991,0.987
SLX-12455.D703_D508,10,17500001,18000000,NA,NA
SLX-12455.D703_D508,10,18000001,18500000,NA,NA
SLX-12455.D703_D508,10,18500001,19000000,NA,NA
SLX-12455.D703_D508,10,19000001,19500000,0.948,0.987
SLX-12455.D703_D508,10,19500001,20000000,0.946,0.987
SLX-12455.D703_D508,10,20000001,20500000,NA,NA
SLX-12455.D703_D508,10,20500001,21000000,0.928,0.987
SLX-12455.D703_D508,10,21000001,21500000,0.972,0.987
SLX-12455.D703_D508,10,21500001,22000000,1.059,0.987
SLX-12455.D703_D508,10,22000001,22500000,1.031,0.987
SLX-12455.D703_D508,10,22500001,23000000,1.021,0.987
SLX-12455.D703_D508,10,23000001,23500000,0.992,0.987
SLX-12455.D703_D508,10,23500001,24000000,0.998,0.987
SLX-12455.D703_D508,10,24000001,24500000,0.971,0.987
SLX-12455.D703_D508,10,24500001,25000000,1.026,0.987
SLX-12455.D703_D508,10,25000001,25500000,1.037,0.987
SLX-12455.D703_D508,10,25500001,26000000,0.994,0.987
SLX-12455.D703_D508,10,26000001,26500000,0.959,0.987
SLX-12455.D703_D508,10,26500001,27000000,1.006,0.987
SLX-12455.D703_D508,10,27000001,27500000,1.042,0.987
SLX-12455.D703_D508,10,27500001,28000000,0.997,0.987
SLX-12455.D703_D508,10,28000001,28500000,1.01,0.987
SLX-12455.D703_D508,10,28500001,29000000,1.048,0.987
SLX-12455.D703_D508,10,29000001,29500000,0.993,0.987
SLX-12455.D703_D508,10,29500001,30000000,0.954,0.987
SLX-12455.D703_D508,10,30000001,30500000,1.026,0.987
SLX-12455.D703_D508,10,30500001,31000000,0.988,0.987
SLX-12455.D703_D508,10,31000001,31500000,1.02,0.987
SLX-12455.D703_D508,10,31500001,32000000,1.022,0.987
SLX-12455.D703_D508,10,32000001,32500000,NA,NA
SLX-12455.D703_D508,10,32500001,33000000,NA,NA
SLX-12455.D703_D508,10,33000001,33500000,0.985,0.987
SLX-12455.D703_D508,10,33500001,34000000,0.993,0.987
SLX-12455.D703_D508,10,34000001,34500000,1.025,0.987
SLX-12455.D703_D508,10,34500001,35000000,1.045,0.987
SLX-12455.D703_D508,10,35000001,35500000,NA,NA
SLX-12455.D703_D508,10,35500001,36000000,1.045,0.987
SLX-12455.D703_D508,10,36000001,36500000,0.959,0.987
SLX-12455.D703_D508,10,36500001,37000000,NA,NA
SLX-12455.D703_D508,10,37000001,37500000,0.982,0.987
SLX-12455.D703_D508,10,37500001,38000000,NA,NA
SLX-12455.D703_D508,10,38000001,38500000,NA,NA
SLX-12455.D703_D508,10,38500001,39000000,NA,NA
SLX-12455.D703_D508,10,39000001,39500000,NA,NA
SLX-12455.D703_D508,10,39500001,40000000,NA,NA
SLX-12455.D703_D508,10,40000001,40500000,NA,NA
SLX-12455.D703_D508,10,40500001,41000000,NA,NA
SLX-12455.D703_D508,10,41000001,41500000,NA,NA
SLX-12455.D703_D508,10,41500001,42000000,NA,NA
SLX-12455.D703_D508,10,42000001,42500000,NA,NA
SLX-12455.D703_D508,10,42500001,43000000,NA,NA
SLX-12455.D703_D508,10,43000001,43500000,NA,NA
SLX-12455.D703_D508,10,43500001,44000000,0.965,0.987
